roc_auc,prc_auc,split,set,model,dataset
0.8194355510437816,0.11367964735535675,1,train,gat,tox217
0.9661588180978764,0.44195601709340726,2,train,gat,tox217
0.7631999948887994,0.1331423773638527,3,train,gat,tox217
0.9276957976414911,0.2306582762202519,4,train,gat,tox217
0.9735939038267296,0.49879816085709916,5,train,gat,tox217
0.9492584079941195,0.36193839697702745,6,train,gat,tox217
0.9757267154439391,0.5246856441847549,7,train,gat,tox217
0.9909256207218399,0.735274945823671,8,train,gat,tox217
0.9650699882775727,0.42960728761536454,9,train,gat,tox217
0.9015457831132623,0.245475646508721,10,train,gat,tox217
0.9489126606796973,0.46539427820452284,11,train,gat,tox217
0.8879627560224134,0.1712439219665407,12,train,gat,tox217
0.9864096608275109,0.6922737755364455,13,train,gat,tox217
0.9483851770322068,0.3895245573261989,14,train,gat,tox217
0.9575948410206313,0.30021287179614825,15,train,gat,tox217
0.8140243902439024,0.12390953243465684,1,validation,gat,tox217
0.8784660766961652,0.25934893456671043,2,validation,gat,tox217
0.7723250201126308,0.31767298041308506,3,validation,gat,tox217
0.9060982830076969,0.15686140490220937,4,validation,gat,tox217
0.8911654135338346,0.22506091448783613,5,validation,gat,tox217
0.8010714285714285,0.3003806695687838,6,validation,gat,tox217
0.8977495107632094,0.23015570164338608,7,validation,gat,tox217
0.9129496402877699,0.27153997595256696,8,validation,gat,tox217
0.9038990825688072,0.1902588256943347,9,validation,gat,tox217
0.886915334517466,0.27966152143899925,10,validation,gat,tox217
0.9009515570934257,0.18377892945610444,11,validation,gat,tox217
0.8773026315789474,0.16385993178793828,12,validation,gat,tox217
0.7577696526508229,0.2670778607548718,13,validation,gat,tox217
0.8988897700237907,0.28135490718914774,14,validation,gat,tox217
0.8724014336917564,0.28432303486411176,15,validation,gat,tox217
0.738244812488102,0.08184871892362389,1,test,gat,tox217
0.7519904458598726,0.11144862196302059,2,test,gat,tox217
0.8501704498212355,0.28300659622199664,3,test,gat,tox217
0.7576104863548456,0.21018027348633594,4,test,gat,tox217
0.8149762282091918,0.2284345077600231,5,test,gat,tox217
0.8222819307168219,0.1047785459689825,6,test,gat,tox217
0.8367558978120033,0.21265102645830203,7,test,gat,tox217
0.8819120586275816,0.2046187948873388,8,test,gat,tox217
0.6667709963484612,0.10372795024944147,9,test,gat,tox217
0.7616598079561042,0.08745598273420195,10,test,gat,tox217
0.8216425120772947,0.18360671070002585,11,test,gat,tox217
0.689520624303233,0.07260078655051742,12,test,gat,tox217
0.8218354430379747,0.2654856430960778,13,test,gat,tox217
0.8493589743589743,0.18966758500560388,14,test,gat,tox217
0.7987982039091389,0.1583299853956314,15,test,gat,tox217
