roc_auc,prc_auc,split,set,model,dataset
0.9984596499800381,0.9494601420592337,1,train,gat,tox216
0.9817706706237636,0.799626284674163,2,train,gat,tox216
0.9344406328042343,0.5472933621986612,3,train,gat,tox216
0.9986542371656533,0.9657641293998707,4,train,gat,tox216
0.8870367379584554,0.42736701227586144,5,train,gat,tox216
0.9940454995716428,0.8693263242113023,6,train,gat,tox216
0.826062559001044,0.29958217500960377,7,train,gat,tox216
0.9761174206950569,0.6962431585498384,8,train,gat,tox216
0.9369985725906298,0.520945792955744,9,train,gat,tox216
0.9893104532268562,0.8449033718331456,10,train,gat,tox216
0.9841635484153273,0.8585981499316103,11,train,gat,tox216
0.8828569082666434,0.435045630609998,12,train,gat,tox216
0.8771556659987959,0.3987168546228628,13,train,gat,tox216
0.8638525774168556,0.3634881746663624,14,train,gat,tox216
0.9982571106665746,0.9660297584330658,15,train,gat,tox216
0.8229053907772245,0.33938808620427546,1,validation,gat,tox216
0.9050831125030113,0.6218821684820245,2,validation,gat,tox216
0.8271812080536912,0.36351425467080356,3,validation,gat,tox216
0.7835634253701481,0.3774128680948741,4,validation,gat,tox216
0.8459873459873459,0.40774217947049046,5,validation,gat,tox216
0.8711488845044771,0.4667277486083912,6,validation,gat,tox216
0.8190794180777486,0.25894901016477884,7,validation,gat,tox216
0.8150490449148168,0.46857645215161076,8,validation,gat,tox216
0.7893004496778082,0.3378534427845765,9,validation,gat,tox216
0.75229119425548,0.32908550511480344,10,validation,gat,tox216
0.8673083197389885,0.4229926017581982,11,validation,gat,tox216
0.7651482127288579,0.38861582743112366,12,validation,gat,tox216
0.7874121970507513,0.28477038046325087,13,validation,gat,tox216
0.8946048321048322,0.5495563334584374,14,validation,gat,tox216
0.8748929794520547,0.4406127970832898,15,validation,gat,tox216
0.7889471384884228,0.5132004376309873,1,test,gat,tox216
0.7894882052696923,0.2607687581600497,2,test,gat,tox216
0.7947426796805679,0.4960616681569166,3,test,gat,tox216
0.7808510638297873,0.3104561628793826,4,test,gat,tox216
0.7987462006079027,0.3603010456651027,5,test,gat,tox216
0.783614519427403,0.4613438532076293,6,test,gat,tox216
0.7963943519919314,0.2721893762575293,7,test,gat,tox216
0.8195935582822086,0.5090167571307611,8,test,gat,tox216
0.7999570354457574,0.3569369312581162,9,test,gat,tox216
0.7809455797260675,0.31795280709734336,10,test,gat,tox216
0.7834087481146305,0.36204933042735243,11,test,gat,tox216
0.8884906411788132,0.4344443728597751,12,test,gat,tox216
0.8045257954896509,0.301266205141905,13,test,gat,tox216
0.8040854639728231,0.42428065773280754,14,test,gat,tox216
0.7816748489425983,0.42889320368703826,15,test,gat,tox216
