roc_auc,prc_auc,split,set,model,dataset
0.9947750968126303,0.9996574342424794,1,train,gat,clintox1
0.931966726084373,0.9954701066369951,2,train,gat,clintox1
0.8705484309781535,0.9897318882795669,3,train,gat,clintox1
0.9469415991349742,0.9961364748527468,4,train,gat,clintox1
0.91416145367888,0.9939224591737091,5,train,gat,clintox1
0.9228342181467181,0.9944269646261106,6,train,gat,clintox1
0.8963080218435178,0.9922076728282575,7,train,gat,clintox1
0.9892219520242445,0.9993088395123874,8,train,gat,clintox1
0.9937920875420875,0.9995994357251662,9,train,gat,clintox1
0.8902650848612135,0.9915906227771654,10,train,gat,clintox1
0.9874530831099194,0.9991579870268257,11,train,gat,clintox1
0.9205902154398564,0.9939735366800672,12,train,gat,clintox1
0.9929777992277992,0.999544703363541,13,train,gat,clintox1
0.9858614495374727,0.9990767176021699,14,train,gat,clintox1
0.9540687602460207,0.996713756689954,15,train,gat,clintox1
0.9954648526077098,0.9997460073603971,1,validation,gat,clintox1
0.9235772357723577,0.9937102429613558,2,validation,gat,clintox1
0.973170731707317,0.9977920857979752,3,validation,gat,clintox1
0.9525,0.9968715065994829,4,validation,gat,clintox1
0.891869918699187,0.9909418311684935,5,validation,gat,clintox1
0.9089999999999999,0.9938112887479035,6,validation,gat,clintox1
0.8320209973753282,0.9907823451079162,7,validation,gat,clintox1
0.8772401433691757,0.9893066022996666,8,validation,gat,clintox1
0.9726702508960574,0.9979246331588172,9,validation,gat,clintox1
0.9569160997732427,0.9975543185022633,10,validation,gat,clintox1
0.828,0.9723195596539815,11,validation,gat,clintox1
0.8853046594982079,0.9908232884507255,12,validation,gat,clintox1
0.9365853658536585,0.9946516474124948,13,validation,gat,clintox1
0.9807256235827664,0.9989320618059574,14,validation,gat,clintox1
0.9205000000000001,0.9947897767494411,15,validation,gat,clintox1
0.9236894492368946,0.9935594753749273,1,test,gat,clintox1
0.8958195089581951,0.9913991699315983,2,test,gat,clintox1
0.7922535211267605,0.9854807644087578,3,test,gat,clintox1
0.8370535714285714,0.9895943683925524,4,test,gat,clintox1
0.8950892857142858,0.9935484465474858,5,test,gat,clintox1
0.893828798938288,0.9876210033038528,6,test,gat,clintox1
0.9376244193762442,0.9949922559776204,7,test,gat,clintox1
0.9581950895819509,0.9966540852778701,8,test,gat,clintox1
0.7938112745098039,0.976281149502198,9,test,gat,clintox1
0.9098277608915908,0.9949804852394503,10,test,gat,clintox1
0.8670289855072464,0.9846312433627438,11,test,gat,clintox1
0.8298611111111112,0.9943498197018601,12,test,gat,clintox1
0.9416466826538769,0.9960439156261737,13,test,gat,clintox1
0.9404558404558405,0.9936244225728974,14,test,gat,clintox1
0.8303571428571428,0.9884414170396509,15,test,gat,clintox1
