roc_auc,prc_auc,split,set
0.9989319457757087,0.9993539006914336,1,train
0.8903776571687019,0.9332013832654393,2,train
0.8162159323635982,0.8790822847612803,3,train
0.9800515607580825,0.9884208922009328,4,train
0.9791702064947899,0.9872932655510415,5,train
0.9091239752665007,0.943489213131272,6,train
0.8422088377362993,0.9051030264960986,7,train
0.955550378324246,0.97378961195439,8,train
0.9682464204575474,0.9834862750160986,9,train
0.9793269230769232,0.9879603073027097,10,train
0.8349490931345276,0.8869740098498399,11,train
0.8971972523744912,0.9398952372160564,12,train
0.9646028746294015,0.9786444219318836,13,train
0.6669903213477808,0.7591889754094949,14,train
0.8404802085189496,0.9005306305378307,15,train
0.7527472527472527,0.8055063071112812,1,validation
0.7283315276273022,0.7415546206258985,2,validation
0.7550802139037434,0.7748458566548551,3,validation
0.6414455110107283,0.7455988798019525,4,validation
0.710239651416122,0.763972069499927,5,validation
0.6963596249310534,0.784505259925889,6,validation
0.7255555555555555,0.8048777852030865,7,validation
0.7057363485934914,0.744625457768689,8,validation
0.7123287671232876,0.7742105130687981,9,validation
0.7580552359033372,0.8475129015609368,10,validation
0.7194070080862534,0.7548940620870581,11,validation
0.6485175202156335,0.738259185623807,12,validation
0.6365258774538965,0.7272166054421602,13,validation
0.7008547008547009,0.8359372433137241,14,validation
0.6329902491874323,0.6974114554958089,15,validation
0.5334928229665072,0.7571487686289906,1,test
0.5884398087787919,0.6059466967269884,2,test
0.6042553191489363,0.6862923736840867,3,test
0.6000911992704058,0.6625584673867848,4,test
0.5998475609756098,0.716083684600935,5,test
0.6816742081447964,0.7498137710775452,6,test
0.6186067019400353,0.6875947610453186,7,test
0.6717630195891066,0.7603351296158191,8,test
0.5942819729375819,0.6632023059152068,9,test
0.6385893980233603,0.7463249959933509,10,test
0.5538847117794486,0.7362301528491471,11,test
0.6512439982540374,0.6747648764277607,12,test
0.6538987688098494,0.7380697974360501,13,test
0.5659420289855073,0.7235973447137477,14,test
0.6465355805243446,0.7559115720473114,15,test
