roc_auc,prc_auc,split,set,model,dataset
0.9798949916810298,0.828958835200268,1,train,attentivefp,clintox2
0.9494390103567318,0.6757208236637858,2,train,attentivefp,clintox2
0.9375754830917875,0.660180837122554,3,train,attentivefp,clintox2
0.9168409216444409,0.669340137559313,4,train,attentivefp,clintox2
0.9539251207729469,0.6952300961648137,5,train,attentivefp,clintox2
0.96755103464079,0.7175581941309553,6,train,attentivefp,clintox2
0.9713603468987138,0.7394432609984953,7,train,attentivefp,clintox2
0.974820629432348,0.7775272203800374,8,train,attentivefp,clintox2
0.9558712062216408,0.7052840992541441,9,train,attentivefp,clintox2
0.9567932570279201,0.6702215692919803,10,train,attentivefp,clintox2
0.9607236312399355,0.7098559995422313,11,train,attentivefp,clintox2
0.9860735009671181,0.866825994998422,12,train,attentivefp,clintox2
0.939262082853855,0.6245948644875082,13,train,attentivefp,clintox2
0.9482568634035766,0.6590957825219844,14,train,attentivefp,clintox2
0.9767021276595744,0.8052062702549878,15,train,attentivefp,clintox2
0.9802867383512545,0.810882635882636,1,validation,attentivefp,clintox2
0.9180440771349863,0.6003474086991687,2,validation,attentivefp,clintox2
0.9338842975206612,0.7190244221409018,3,validation,attentivefp,clintox2
0.9623695976154992,0.830304602574266,4,validation,attentivefp,clintox2
0.9152892561983471,0.5628120479864666,5,validation,attentivefp,clintox2
0.9610000000000001,0.6743920295390883,6,validation,attentivefp,clintox2
0.89501312335958,0.4001202510349533,7,validation,attentivefp,clintox2
0.8569299552906111,0.5040410141091873,8,validation,attentivefp,clintox2
0.9262295081967213,0.7524445936310036,9,validation,attentivefp,clintox2
0.99,0.8966408591408591,10,validation,attentivefp,clintox2
0.867,0.4751009304874436,11,validation,attentivefp,clintox2
0.9336810730253353,0.7096644713266707,12,validation,attentivefp,clintox2
0.9474358974358974,0.6724529676672601,13,validation,attentivefp,clintox2
0.8951219512195123,0.4876123218537135,14,validation,attentivefp,clintox2
0.918010752688172,0.49503899593330486,15,validation,attentivefp,clintox2
0.9250165892501659,0.5455030203992937,1,test,attentivefp,clintox2
0.9688122096881221,0.735946464526186,2,test,attentivefp,clintox2
0.8776978417266187,0.5695148791124023,3,test,attentivefp,clintox2
0.8477678571428572,0.3584430431292287,4,test,attentivefp,clintox2
0.960431654676259,0.6281162664495998,5,test,attentivefp,clintox2
0.9454656862745098,0.7723218943891489,6,test,attentivefp,clintox2
0.9479166666666666,0.6140690644114345,7,test,attentivefp,clintox2
0.9396011396011397,0.6912117570611793,8,test,attentivefp,clintox2
0.9324786324786325,0.6321854141575585,9,test,attentivefp,clintox2
0.9544642857142857,0.8910176797194623,10,test,attentivefp,clintox2
0.8384615384615386,0.5710488732524925,11,test,attentivefp,clintox2
0.8908450704225351,0.6032830745154688,12,test,attentivefp,clintox2
0.8615942028985507,0.5317624433283472,13,test,attentivefp,clintox2
0.9310776942355891,0.6471564166855724,14,test,attentivefp,clintox2
0.8580357142857142,0.1732995070097526,15,test,attentivefp,clintox2
