auc_roc,auc_prc,split,set
0.7564255182766301,0.7266255187563246,1,train
0.9982578397212544,0.9984939502417145,2,train
0.955910966981132,0.9635956542658036,3,train
0.8206388488265374,0.8320738068912427,4,train
0.7991970236868196,0.7996878252442695,5,train
0.970265479186327,0.9752736087691136,6,train
0.9496258339795756,0.9558018167933252,7,train
0.9990925678857322,0.9992525174808099,8,train
0.7274734982332156,0.7137858536919569,9,train
0.999062147077598,0.9991596887700348,10,train
0.8684669731018045,0.8768558592365991,11,train
0.9786327166459721,0.9830374389984858,12,train
0.969332927320413,0.9721739305172293,13,train
0.94814453220982,0.9547265641667009,14,train
0.9997052321296979,0.9997344913119433,15,train
0.7576800847457628,0.7723555085797038,1,validation
0.7754237288135594,0.7444954533217187,2,validation
0.7067689053410894,0.6264123645725398,3,validation
0.7720782654680064,0.6885164338567835,4,validation
0.6901483050847457,0.6597517019593319,5,validation
0.7428571428571429,0.6548515890117499,6,validation
0.736096256684492,0.7716181484925551,7,validation
0.740053050397878,0.7622454607630329,8,validation
0.7337420042643924,0.7443438090482433,9,validation
0.7552966101694915,0.7311295796034347,10,validation
0.7047619047619048,0.6352821091432153,11,validation
0.7338453389830508,0.7225673975779834,12,validation
0.7298728813559322,0.7394868272244607,13,validation
0.7444444444444445,0.7671133993962913,14,validation
0.6433862433862434,0.682094125957307,15,validation
0.6723981900452489,0.7243805239126953,1,test
0.7004264392324094,0.6579711881174739,2,test
0.6840588988476313,0.7058975529452055,3,test
0.6647121535181236,0.6558801630084605,4,test
0.662987012987013,0.6752097108529042,5,test
0.6990405117270789,0.7151221998084966,6,test
0.6866438356164384,0.7094967783959361,7,test
0.6493445692883895,0.7505426238350564,8,test
0.5976344086021506,0.6349892672298174,9,test
0.7296827466318992,0.7847738204490939,10,test
0.6365401207937877,0.6236983987553686,11,test
0.6287846481876332,0.6159663612154851,12,test
0.7157490396927016,0.7175225072105602,13,test
0.6423699914748509,0.5996628572154143,14,test
0.7215325342465754,0.7420589629546319,15,test
