roc_auc,prc_auc,split,set
0.7905693533270852,0.8884247024644278,1,train
0.833158382970413,0.9234985462993719,2,train
0.7523488562091504,0.8713947902336163,3,train
0.9889609337007619,0.9958694501555642,4,train
0.991416155723555,0.9966816605894602,5,train
0.8490797495161484,0.9409701427653494,6,train
0.92841109021416,0.9742092481123936,7,train
0.9733369861689141,0.9897521028818155,8,train
0.9976095454452426,0.9990959916527071,9,train
0.969359576030393,0.9883784428951525,10,train
0.8922049920210497,0.952322342969503,11,train
0.9683077896830778,0.9886060736218336,12,train
0.9800345258646347,0.9920645014495063,13,train
0.9966352014760634,0.9987405138313927,14,train
0.8684818036412862,0.9464256880709376,15,train
0.7276094276094276,0.8738470108562357,1,validation
0.6493688639551192,0.8296894493562031,2,validation
0.7312693498452012,0.8347039264344953,3,validation
0.7788961038961039,0.8672726332057301,4,validation
0.692528735632184,0.8584583137497762,5,validation
0.7765567765567766,0.8538175525002794,6,validation
0.6816265060240964,0.7984347046908501,7,validation
0.7451807228915662,0.8325128226199114,8,validation
0.8122710622710623,0.9084745820557047,9,validation
0.7139423076923077,0.8844133060975872,10,validation
0.70242656449553,0.8546471726989178,11,validation
0.6992729676140118,0.8385649097412298,12,validation
0.7330434782608696,0.9225524870972373,13,validation
0.8046439628482972,0.8946471723946061,14,validation
0.7107142857142857,0.8362600072836166,15,validation
0.6752873563218391,0.8982646467545746,1,test
0.6652173913043478,0.7464563059766472,2,test
0.6698453608247423,0.8363173098599803,3,test
0.6493982208267923,0.8086137240294483,4,test
0.6824915824915825,0.8945481860072426,5,test
0.6208791208791209,0.7538377350655399,6,test
0.6783216783216783,0.8804305496177474,7,test
0.7002434570906877,0.8841410058341639,8,test
0.5662371134020618,0.7675548080434486,9,test
0.7629925756710452,0.8906606031136595,10,test
0.6331763474620618,0.7981877790027941,11,test
0.608983451536643,0.7354997973146904,12,test
0.7025773195876289,0.8381735080252679,13,test
0.6429618768328446,0.7569019776526418,14,test
0.7389988998899889,0.8625531804882964,15,test
