roc_auc,prc_auc,split,set,model,dataset
0.5662261917714277,0.5203476418043793,1,train,attentivefp,sider24
0.5171372024745727,0.47951149430836265,2,train,attentivefp,sider24
0.5906719364998214,0.5623461593918766,3,train,attentivefp,sider24
0.5757249405786411,0.5385176677462635,4,train,attentivefp,sider24
0.5708278464302017,0.5163562546014268,5,train,attentivefp,sider24
0.5619418417542514,0.5179991652714819,6,train,attentivefp,sider24
0.5673580336403025,0.5050383127875846,7,train,attentivefp,sider24
0.5310416769339446,0.4880241841849483,8,train,attentivefp,sider24
0.5677612008828863,0.5341583115115873,9,train,attentivefp,sider24
0.5877977214982378,0.5382380295501497,10,train,attentivefp,sider24
0.5732018375358945,0.5310758725340852,11,train,attentivefp,sider24
0.5762494751482705,0.5399895426354953,12,train,attentivefp,sider24
0.552697257588346,0.504652307137355,13,train,attentivefp,sider24
0.5471019488876632,0.48052521865227726,14,train,attentivefp,sider24
0.632252243384681,0.5952876637296696,15,train,attentivefp,sider24
0.6654761904761904,0.6554890790614963,1,validation,attentivefp,sider24
0.6398395721925134,0.573407066382836,2,validation,attentivefp,sider24
0.6347984322508399,0.5275587462893184,3,validation,attentivefp,sider24
0.6538665254237288,0.6392590474607738,4,validation,attentivefp,sider24
0.6130727762803235,0.5473683262547098,5,validation,attentivefp,sider24
0.6438502673796792,0.6076968180241299,6,validation,attentivefp,sider24
0.6129973474801061,0.6197558885612159,7,validation,attentivefp,sider24
0.5873590982286634,0.5509264907433293,8,validation,attentivefp,sider24
0.6158301158301159,0.4953645167411779,9,validation,attentivefp,sider24
0.6684722222222221,0.6233763777065281,10,validation,attentivefp,sider24
0.5775342465753425,0.48386967805040487,11,validation,attentivefp,sider24
0.6501336898395722,0.5842945940337773,12,validation,attentivefp,sider24
0.6093915343915344,0.6082905217226471,13,validation,attentivefp,sider24
0.6425925925925926,0.6676658586319462,14,validation,attentivefp,sider24
0.6326422115895799,0.6381385288875658,15,validation,attentivefp,sider24
0.5332464146023469,0.5982881817154996,1,test,attentivefp,sider24
0.3996071584460934,0.3689434976265419,2,test,attentivefp,sider24
0.6002132196162047,0.5370843398221562,3,test,attentivefp,sider24
0.6115131578947368,0.49600471261894546,4,test,attentivefp,sider24
0.6320956039265898,0.6286474254292407,5,test,attentivefp,sider24
0.515645371577575,0.44820805548821624,6,test,attentivefp,sider24
0.49210413999146396,0.5164135901459808,7,test,attentivefp,sider24
0.47467948717948716,0.49829163361898754,8,test,attentivefp,sider24
0.5890878090366581,0.5782800277733569,9,test,attentivefp,sider24
0.5432651321398124,0.5139454328242992,10,test,attentivefp,sider24
0.5499781754692274,0.47203739365768144,11,test,attentivefp,sider24
0.5002140410958904,0.44077503932668954,12,test,attentivefp,sider24
0.46602674719585846,0.4115701764484779,13,test,attentivefp,sider24
0.5692640692640693,0.47768364308367145,14,test,attentivefp,sider24
0.6801801801801802,0.6546059137372138,15,test,attentivefp,sider24
