roc_auc,prc_auc,split,set,model,dataset
0.8638317555213515,0.433611203277236,1,train,attentivefp,tox212
0.9116172756944513,0.5208336002294329,2,train,attentivefp,tox212
0.8967112928731776,0.5030852596616532,3,train,attentivefp,tox212
0.8279812124479675,0.37680664609415093,4,train,attentivefp,tox212
0.9773034079910342,0.681292786638916,5,train,attentivefp,tox212
0.9425495168117564,0.6208272059978912,6,train,attentivefp,tox212
0.9883698209358855,0.7806576722541982,7,train,attentivefp,tox212
0.9525328258801142,0.6143774348326063,8,train,attentivefp,tox212
0.9923923253445154,0.7896243208439301,9,train,attentivefp,tox212
0.992096933921047,0.8184676160286225,10,train,attentivefp,tox212
0.9762112438145405,0.6790214569189299,11,train,attentivefp,tox212
0.9729927204827755,0.6869731834103249,12,train,attentivefp,tox212
0.988089535556753,0.7278068456031959,13,train,attentivefp,tox212
0.7381270054910222,0.23484362625318334,14,train,attentivefp,tox212
0.9367357465496214,0.5989061593744106,15,train,attentivefp,tox212
0.9015845742649866,0.41404075236496934,1,validation,attentivefp,tox212
0.8535036605408637,0.42191372609920635,2,validation,attentivefp,tox212
0.858061019049094,0.49831364393789723,3,validation,attentivefp,tox212
0.8767745599091425,0.3981328658036378,4,validation,attentivefp,tox212
0.9197926374650512,0.6275587157786686,5,validation,attentivefp,tox212
0.8606099656357389,0.41899426698070125,6,validation,attentivefp,tox212
0.97068759936407,0.6413116626420576,7,validation,attentivefp,tox212
0.9921705613105276,0.7769965919083277,8,validation,attentivefp,tox212
0.9281594990937551,0.6999427408276502,9,validation,attentivefp,tox212
0.99106529209622,0.71730707075507,10,validation,attentivefp,tox212
0.9567546880979716,0.7090323135293756,11,validation,attentivefp,tox212
0.9887667887667888,0.674293740642528,12,validation,attentivefp,tox212
0.8601045296167248,0.651305147148747,13,validation,attentivefp,tox212
0.8249939569736524,0.38636812020385713,14,validation,attentivefp,tox212
0.9318218755078823,0.4338680463083959,15,validation,attentivefp,tox212
0.8187165152573957,0.6066061043344201,1,test,attentivefp,tox212
0.8707710859516313,0.5201442193997237,2,test,attentivefp,tox212
0.887033639143731,0.6063904334340037,3,test,attentivefp,tox212
0.8333735230286955,0.5031271651710085,4,test,attentivefp,tox212
0.78505291005291,0.3695817535608871,5,test,attentivefp,tox212
0.7748251748251748,0.29575120382087605,6,test,attentivefp,tox212
0.7973584905660378,0.3790172389590631,7,test,attentivefp,tox212
0.7540188470066518,0.32698828059328366,8,test,attentivefp,tox212
0.9407450674974039,0.6964129483254656,9,test,attentivefp,tox212
0.8654422788605697,0.46859908564519287,10,test,attentivefp,tox212
0.9463691038321984,0.6960483873918639,11,test,attentivefp,tox212
0.885279605263158,0.5853699612917963,12,test,attentivefp,tox212
0.8998006566604129,0.6351315471178034,13,test,attentivefp,tox212
0.8786259541984733,0.23065911116787413,14,test,attentivefp,tox212
0.8463501786625829,0.48151855806700117,15,test,attentivefp,tox212
