roc_auc,prc_auc,split,set
0.9296789588764611,0.9930024388981553,1,train
0.9887677655369608,0.9989935973223542,2,train
0.9177885366234577,0.9916190773464055,3,train
0.9137768635305581,0.99168758582875,4,train
0.8296670779292428,0.9772530984809731,5,train
0.9798314777841697,0.9983016606269969,6,train
0.982784099305453,0.9983031075589145,7,train
0.9844982813842668,0.9984721455177101,8,train
0.938898893748392,0.9936960766115919,9,train
0.9893208661417323,0.999082847331901,10,train
0.94364435287192,0.9946444345247183,11,train
0.8092459264873059,0.9739176954781932,12,train
0.9472144229348308,0.9944118908851525,13,train
0.9227825907590759,0.9920142468411954,14,train
0.8227304714989444,0.9769413424962508,15,train
0.7008879023307436,0.9183748538767108,1,validation
0.7849557522123894,0.9566111424837712,2,validation
0.8554347826086957,0.9888907047020111,3,validation
0.8475975975975977,0.9793965177420471,4,validation
0.8344155844155844,0.9623615408621511,5,validation
0.8522196261682242,0.9518415356322664,6,validation
0.8333333333333333,0.9751883947205604,7,validation
0.6696428571428572,0.9525267665613392,8,validation
0.864448051948052,0.9850583888209916,9,validation
0.9053097345132742,0.990732346642363,10,validation
0.672077922077922,0.9327150466850367,11,validation
0.7593457943925234,0.9379052451097424,12,validation
0.7641304347826087,0.9779729304435218,13,validation
0.7348927875243664,0.9728218757948526,14,validation
0.8272727272727273,0.9726666405294455,15,validation
0.5794573643410852,0.9594116674316726,1,test
0.7079234972677596,0.9205954813783654,2,test
0.7391528925619835,0.9315746930245051,3,test
0.7582644628099173,0.9426460907618172,4,test
0.6814236111111112,0.9547251807176719,5,test
0.6647727272727273,0.9178848732275613,6,test
0.8384223918575064,0.988563372703966,7,test
0.583969465648855,0.9625610515924501,8,test
0.6864669421487604,0.9230636184967261,9,test
0.7468777876895629,0.9347521160624719,10,test
0.5679442508710801,0.9219295635209745,11,test
0.7246666666666667,0.963564453181268,12,test
0.7165354330708661,0.9635983814603457,13,test
0.6991869918699187,0.9422068533698532,14,test
0.7207650273224043,0.9350942981677391,15,test
