roc_auc,prc_auc,split,set
0.921309746954077,0.9624275013106787,1,train
0.8119812518308758,0.90386763254765,2,train
0.8195588235294118,0.9143460910244738,3,train
0.9908696709353217,0.9962056634283679,4,train
0.8012778538405063,0.8947275557500607,5,train
0.8666641800632424,0.9465378530399589,6,train
0.8991243503407551,0.9552715540801995,7,train
0.8473907070251281,0.9211547695111642,8,train
0.8594420908290865,0.929989098978812,9,train
0.8430985218529514,0.9137027114436015,10,train
0.8221648333353637,0.911421429189322,11,train
0.8940400889404009,0.9561010027442252,12,train
0.9122011230827232,0.9618345395237646,13,train
0.9006787255774109,0.9612102531112034,14,train
0.8723092232755459,0.9378039304303967,15,train
0.7006734006734007,0.8423594691237496,1,validation
0.6938990182328191,0.8575892762013285,2,validation
0.6904024767801858,0.8384697667587093,3,validation
0.8185064935064935,0.9004630378936769,4,validation
0.758301404853129,0.8834292306204089,5,validation
0.7936507936507936,0.8314340039388302,6,validation
0.7072289156626507,0.8311345987285342,7,validation
0.7048192771084337,0.7980848468282691,8,validation
0.7826617826617827,0.8914873271060137,9,validation
0.7678571428571429,0.9046998286476691,10,validation
0.7196679438058747,0.8100145735487411,11,validation
0.7422339722405816,0.880697980887429,12,validation
0.7669565217391305,0.9023281164400221,13,validation
0.7148606811145511,0.817878297972222,14,validation
0.662987012987013,0.8141810874386127,15,validation
0.6777504105090313,0.9079989284509831,1,test
0.6705314009661836,0.7883400911517753,2,test
0.6412371134020618,0.7626760959846467,3,test
0.6653584510727367,0.7846819356018422,4,test
0.5895622895622895,0.8505554965369413,5,test
0.5807453416149069,0.6831880583450989,6,test
0.6622960372960373,0.8401747901760651,7,test
0.6485088253195375,0.8704292177093395,8,test
0.5760309278350515,0.743173470050684,9,test
0.7855511136493432,0.9100805350792862,10,test
0.6616954474097332,0.8184451875527525,11,test
0.6399527186761229,0.7302290097246942,12,test
0.665979381443299,0.8227715898542777,13,test
0.6158357771260997,0.7431563443448137,14,test
0.7384488448844885,0.8715123488348835,15,test
