roc_auc,prc_auc,split,set
0.7829469008739651,0.49511268448814066,1,train
0.7788687907156628,0.4941957744674005,2,train
0.8112163964893578,0.5061895496100133,3,train
0.8050585360708761,0.5206565977048627,4,train
0.8197386553982031,0.5255023353719386,5,train
0.7778985429573891,0.4955881706307909,6,train
0.8073557939885142,0.5284189362828685,7,train
0.7711789495067733,0.4417756628418135,8,train
0.8018992088559677,0.5072471552997071,9,train
0.7869375291062217,0.4501101968824984,10,train
0.7791419912608973,0.4686603342432447,11,train
0.8090743262614679,0.5524966275861749,12,train
0.7618069469835467,0.4650289762055374,13,train
0.8577238009463526,0.6080885071809324,14,train
0.7715714866080496,0.46808384651828844,15,train
0.8216240242242409,0.5226869555016289,1,validation
0.7409836065573772,0.41344995982245725,2,validation
0.7904272151898734,0.5329976051704091,3,validation
0.7402726715686275,0.3943064097355659,4,validation
0.764263150083745,0.5783534783883377,5,validation
0.7730752198393117,0.4619522924435298,6,validation
0.7813140841604462,0.45258652362768936,7,validation
0.7716976827559235,0.3701758986214313,8,validation
0.7368836291913216,0.4405772947940497,9,validation
0.7647151898734177,0.4022302909078742,10,validation
0.7897754854368932,0.5058978736978801,11,validation
0.791385997142274,0.5066152222400806,12,validation
0.7236140245729697,0.4518236849383715,13,validation
0.8279861944777911,0.5901474759410132,14,validation
0.7675644771947656,0.49555063101199304,15,validation
0.7647521636506688,0.4830862871687153,1,test
0.7618823845327605,0.4575540339200051,2,test
0.7315388655462185,0.4593439342655247,3,test
0.7262737642585549,0.3907416436929603,4,test
0.7369646182495344,0.4628906661455091,5,test
0.7606248913610291,0.4767587311458795,6,test
0.7864490502622601,0.39247865799014553,7,test
0.7265096550954347,0.37883366607296576,8,test
0.7545912354012643,0.5112712396811948,9,test
0.7571505666486779,0.371244639057736,10,test
0.7650401069518715,0.48752799642460526,11,test
0.751938775510204,0.4247328169270136,12,test
0.7242556547161102,0.46891427998871277,13,test
0.7266838072191973,0.4723515188292209,14,test
0.7675898380318271,0.46836207935815494,15,test
