roc_auc,prc_auc,split,set,model,dataset
0.8977966342286643,0.9750827132854947,1,train,attentivefp,sider5
0.796290027029496,0.9397056862870549,2,train,attentivefp,sider5
0.7775184169950318,0.9302992951926286,3,train,attentivefp,sider5
0.8472187320254868,0.9615276625488103,4,train,attentivefp,sider5
0.8165649800687356,0.9443750848171149,5,train,attentivefp,sider5
0.827809050772627,0.9548472082041477,6,train,attentivefp,sider5
0.6812093112900462,0.8991769983808724,7,train,attentivefp,sider5
0.8392207041288333,0.9557306284354444,8,train,attentivefp,sider5
0.9535509325681493,0.9899683329355042,9,train,attentivefp,sider5
0.8900156514934133,0.9743460120904055,10,train,attentivefp,sider5
0.9580093476123632,0.9899314255276448,11,train,attentivefp,sider5
0.8227876884762189,0.9477932053762363,12,train,attentivefp,sider5
0.8516421410133065,0.9572887180192089,13,train,attentivefp,sider5
0.6744366496598639,0.8914886439117158,14,train,attentivefp,sider5
0.7460164197374529,0.923022923205581,15,train,attentivefp,sider5
0.6734767025089605,0.8316574523143714,1,validation,attentivefp,sider5
0.7407740774077408,0.9220529996527771,2,validation,attentivefp,sider5
0.703265306122449,0.9090711028176163,3,validation,attentivefp,sider5
0.8481767180925668,0.9446123232581829,4,validation,attentivefp,sider5
0.7486772486772487,0.9183764396213745,5,validation,attentivefp,sider5
0.8092443140132062,0.8963620774296504,6,validation,attentivefp,sider5
0.7417391304347826,0.906427163295257,7,validation,attentivefp,sider5
0.638148667601683,0.8440056690937773,8,validation,attentivefp,sider5
0.6788218793828892,0.8390806167934068,9,validation,attentivefp,sider5
0.8244949494949495,0.9564838843932434,10,validation,attentivefp,sider5
0.7026086956521739,0.915474694177713,11,validation,attentivefp,sider5
0.7979591836734694,0.9376899913489861,12,validation,attentivefp,sider5
0.7332995951417004,0.9354779736687946,13,validation,attentivefp,sider5
0.7182608695652174,0.9105207011279387,14,validation,attentivefp,sider5
0.7348484848484848,0.9200272887491311,15,validation,attentivefp,sider5
0.6606404958677685,0.9394801949215292,1,test,attentivefp,sider5
0.6255451713395639,0.8457498387364228,2,test,attentivefp,sider5
0.685031185031185,0.8896098119645108,3,test,attentivefp,sider5
0.7133292757151553,0.8478984214801737,4,test,attentivefp,sider5
0.6780973451327434,0.8729876666013707,5,test,attentivefp,sider5
0.5704049844236759,0.7904374279443991,6,test,attentivefp,sider5
0.5491480996068152,0.8191569914232089,7,test,attentivefp,sider5
0.6867521367521368,0.9180194565552608,8,test,attentivefp,sider5
0.7223451327433629,0.9260602238770271,9,test,attentivefp,sider5
0.716676810712112,0.8798044810944043,10,test,attentivefp,sider5
0.5385202135774219,0.8611058697672074,11,test,attentivefp,sider5
0.565772669220945,0.8430442229051909,12,test,attentivefp,sider5
0.6680134680134681,0.8716247212155845,13,test,attentivefp,sider5
0.5824670824670825,0.8602265783664453,14,test,attentivefp,sider5
0.6819221967963387,0.9183132116408913,15,test,attentivefp,sider5
