roc_auc,prc_auc,split,set
0.6986573791089378,0.8542323689764233,1,train
0.7971632996999559,0.9147101899230815,2,train
0.8489549666020253,0.9443099301836022,3,train
0.8637648413964204,0.9503932147935477,4,train
0.9558158093389411,0.9846709686502876,5,train
0.9911702990548737,0.9972662545990483,6,train
0.9529115114216724,0.9845136262667624,7,train
0.7753761008875637,0.9060946436258623,8,train
0.8166162140663322,0.930140103509965,9,train
0.8759151227642799,0.9541604938648317,10,train
0.9930551103703229,0.9976493268499391,11,train
0.9874147008487456,0.9961717265055245,12,train
0.9566523294746292,0.985552526082734,13,train
0.8222907778142435,0.9323951216776503,14,train
0.9490342078361523,0.9812753855370115,15,train
0.6823308270676691,0.8639980514586161,1,validation
0.6390796703296704,0.8393068540798192,2,validation
0.6653250773993808,0.8082359097881701,3,validation
0.683218101822753,0.8194458236057018,4,validation
0.6860869565217391,0.8964923666142679,5,validation
0.7818181818181819,0.8824677633904202,6,validation
0.7373737373737373,0.8508331014423367,7,validation
0.601466049382716,0.8160846455721669,8,validation
0.7158365261813537,0.8391586785710938,9,validation
0.7248215701823949,0.9029836417612308,10,validation
0.6409774436090225,0.8554950469052149,11,validation
0.760573476702509,0.9126135964742419,12,validation
0.7673611111111112,0.9020731697091793,13,validation
0.7245370370370372,0.8983700812239771,14,validation
0.6698595146871009,0.785675274286695,15,validation
0.5660919540229885,0.8158446175974147,1,test
0.7051705170517052,0.8380922944693179,2,test
0.6647629925756711,0.8060731147767449,3,test
0.6060606060606061,0.7967820165441197,4,test
0.5815548780487805,0.7821095258719977,5,test
0.6446039340776183,0.800514501542909,6,test
0.6848484848484848,0.8674617128281726,7,test
0.643061107938321,0.8059208377389768,8,test
0.5377458798511431,0.7527943703006588,9,test
0.749571673329526,0.8999242888975244,10,test
0.6050595238095238,0.8346506479437648,11,test
0.5959595959595959,0.7593677474884248,12,test
0.6342057212416312,0.8299933623097844,13,test
0.5237506185056903,0.7046532108769539,14,test
0.6075187969924811,0.7363011130537612,15,test
