roc_auc,prc_auc,split,set,model,dataset
0.8549738311540549,0.8951316089442627,1,train,gat,sider16
0.9231823835368613,0.9584895813886274,2,train,gat,sider16
0.9298215952519329,0.9605613658757282,3,train,gat,sider16
0.9975672804532578,0.9984208049859364,4,train,gat,sider16
0.7250303677640949,0.809885021577806,5,train,gat,sider16
0.9827538129745262,0.990571580697301,6,train,gat,sider16
0.9365227842809365,0.9637807674161629,7,train,gat,sider16
0.9283359425686157,0.9595068565426577,8,train,gat,sider16
0.9979987582128085,0.9989315792525961,9,train,gat,sider16
0.9287631949331459,0.9600109280006149,10,train,gat,sider16
0.7591985210805654,0.8358027682217716,11,train,gat,sider16
0.6605989100511265,0.7607044803712015,12,train,gat,sider16
0.9552197869389152,0.9743137295641382,13,train,gat,sider16
0.9977364113386186,0.9990817907997938,14,train,gat,sider16
0.9065825264978999,0.9448321302591706,15,train,gat,sider16
0.7859477124183007,0.8441746403112704,1,validation,gat,sider16
0.7520683949255378,0.7551064053150846,2,validation,gat,sider16
0.7657952069716776,0.807191707155658,3,validation,gat,sider16
0.7535403050108933,0.8043121759811588,4,validation,gat,sider16
0.7962209302325581,0.8698327857713835,5,validation,gat,sider16
0.7566168009205984,0.792131773456096,6,validation,gat,sider16
0.7738372093023256,0.8657018832416611,7,validation,gat,sider16
0.7734204793028323,0.7733242451547659,8,validation,gat,sider16
0.6526027397260274,0.7633235746689309,9,validation,gat,sider16
0.7133258678611422,0.7694829774917781,10,validation,gat,sider16
0.7511507479861911,0.8210569396983002,11,validation,gat,sider16
0.7382834556747601,0.8375872881795651,12,validation,gat,sider16
0.7816775728732898,0.8506457900967691,13,validation,gat,sider16
0.7583955223880596,0.8161242683438445,14,validation,gat,sider16
0.7571993224167137,0.8538473284692004,15,validation,gat,sider16
0.6782608695652174,0.7821898160652,1,test,gat,sider16
0.7341269841269841,0.7753014219441174,2,test,gat,sider16
0.7375740994072046,0.8382834836482014,3,test,gat,sider16
0.7028218694885362,0.7216239004528755,4,test,gat,sider16
0.6526436781609195,0.743344621464598,5,test,gat,sider16
0.6383116883116883,0.6678901680836612,6,test,gat,sider16
0.7579588014981273,0.8437341713897832,7,test,gat,sider16
0.6294117647058823,0.7121764459947391,8,test,gat,sider16
0.6970973782771536,0.8209688015991947,9,test,gat,sider16
0.7954038375725123,0.8101669110800305,10,test,gat,sider16
0.6302989736724676,0.7264358978524756,11,test,gat,sider16
0.5860287511230907,0.7019146604205335,12,test,gat,sider16
0.7515723270440251,0.7993394958950418,13,test,gat,sider16
0.6690789473684211,0.7521938650433216,14,test,gat,sider16
0.7330827067669173,0.8280192511765817,15,test,gat,sider16
