roc_auc,prc_auc,split,set,model,dataset
0.6868850391052057,0.9568369370226062,1,train,gcn,sider26
0.9589913907830737,0.9966390828425882,2,train,gcn,sider26
0.7593821249430005,0.9715075204809827,3,train,gcn,sider26
0.7057706644301558,0.9487121087791702,4,train,gcn,sider26
0.8490801928915879,0.984518802718674,5,train,gcn,sider26
0.7848298705209275,0.9757410325132186,6,train,gcn,sider26
0.7766469983218751,0.9725715657122376,7,train,gcn,sider26
0.959069727945313,0.9962317644654015,8,train,gcn,sider26
0.9576251656392234,0.9961120862141173,9,train,gcn,sider26
0.9777815777473781,0.9981348124968048,10,train,gcn,sider26
1.0,1.0,11,train,gcn,sider26
0.9137345954634757,0.9915582242334191,12,train,gcn,sider26
0.8282370953630795,0.9814986964874799,13,train,gcn,sider26
0.9901162790697674,0.9992075798919573,14,train,gcn,sider26
0.8794801641586867,0.988012060413548,15,train,gcn,sider26
0.6415165165165165,0.9291105391442775,1,validation,gcn,sider26
0.7660098522167488,0.9707081542184115,2,validation,gcn,sider26
0.7857142857142858,0.9652707708172878,3,validation,gcn,sider26
0.765399737876802,0.9648384270776106,4,validation,gcn,sider26
0.7465886939571149,0.9453679485926509,5,validation,gcn,sider26
0.8140776699029126,0.9534381671796918,6,validation,gcn,sider26
0.7410714285714286,0.9666944515759541,7,validation,gcn,sider26
0.8031189083820662,0.9818148110553748,8,validation,gcn,sider26
0.8132372214941023,0.9721094318331408,9,validation,gcn,sider26
0.9002463054187192,0.9935175591915976,10,validation,gcn,sider26
0.7559322033898305,0.9876584074348539,11,validation,gcn,sider26
0.7865497076023392,0.96119102952154,12,validation,gcn,sider26
0.763716814159292,0.9613779439666781,13,validation,gcn,sider26
0.8093093093093093,0.9772277839467987,14,validation,gcn,sider26
0.6680194805194805,0.9568827089298173,15,validation,gcn,sider26
0.7238805970149254,0.9906589853372498,1,test,gcn,sider26
0.6657002676181981,0.8961548907628791,2,test,gcn,sider26
0.6866319444444444,0.9606415808858029,3,test,gcn,sider26
0.7582972582972582,0.97219155324799,4,test,gcn,sider26
0.6140000000000001,0.920649236727465,5,test,gcn,sider26
0.7044573643410852,0.9764969375385356,6,test,gcn,sider26
0.743956043956044,0.9777085757472804,7,test,gcn,sider26
0.7494505494505496,0.9793142423435675,8,test,gcn,sider26
0.5696850393700787,0.94603120597256,9,test,gcn,sider26
0.7381198347107438,0.9597918121939366,10,test,gcn,sider26
0.5594618055555556,0.9477448196559135,11,test,gcn,sider26
0.6933333333333334,0.9528964754100755,12,test,gcn,sider26
0.6467013888888888,0.9647983104229568,13,test,gcn,sider26
0.6652236652236652,0.9489099577993061,14,test,gcn,sider26
0.6853333333333333,0.9571905046475289,15,test,gcn,sider26
