auc_roc,auc_prc,split,set
0.8960355246291888,0.9506558640320169,1,train
0.7035429078463684,0.8421438411013032,2,train
0.7423801158777121,0.8581648173416168,3,train
0.9675018155410313,0.9872802104595548,4,train
0.7142470624613482,0.8448476984404301,5,train
0.7420480321019787,0.8711923421900436,6,train
0.7698395023805866,0.8766540109297489,7,train
0.9629072125744709,0.985801630681997,8,train
0.9784233188483442,0.9914190487546413,9,train
0.9714797464866354,0.9880582278709826,10,train
0.9934362720243377,0.9973469219193749,11,train
0.754495763551391,0.8692044089582105,12,train
0.8196432223435577,0.907989616123516,13,train
0.7578212106025819,0.870675595475223,14,train
0.9832812351993937,0.9934423553087661,15,train
0.7120761451516955,0.8369948518694892,1,validation
0.6672364672364672,0.7524882027527948,2,validation
0.6684475172847265,0.8219570005684814,3,validation
0.7602171136653896,0.893441169754507,4,validation
0.6424242424242423,0.7644622150841563,5,validation
0.6858457997698504,0.747895060663277,6,validation
0.6335851648351649,0.8096096476337976,7,validation
0.7446221731936017,0.7936297802216424,8,validation
0.7614342179559571,0.8103914935551466,9,validation
0.7466165413533835,0.908405440539614,10,validation
0.6965944272445821,0.8045270561255016,11,validation
0.6497445721583652,0.7802310825393953,12,validation
0.6483169705469845,0.8289870621464723,13,validation
0.7250000000000001,0.8290435279181626,14,validation
0.6193415637860082,0.7438599720715714,15,validation
0.4989285714285714,0.8500761422435426,1,test
0.690252350321623,0.8430295261017435,2,test
0.5504201680672269,0.7732849417821903,3,test
0.5749425287356322,0.7181834994203717,4,test
0.5952743902439024,0.7598149834606593,5,test
0.6567834681042228,0.7683681662159616,6,test
0.665337586390218,0.8400304873847577,7,test
0.5583464154892727,0.7418694875857635,8,test
0.4948045522018803,0.6665087780383424,9,test
0.7061855670103092,0.8552146022832756,10,test
0.5614942528735631,0.6895742577374167,11,test
0.6095020325203252,0.7729112553357254,12,test
0.5977443609022556,0.7854831038601364,13,test
0.5491891891891892,0.7322297103010407,14,test
0.6314760508308895,0.7956276173873673,15,test
