roc_auc,prc_auc,split,set,model,dataset
0.8483742577573217,0.5780478295399948,1,train,mpnn,sider11
0.7085802137112315,0.4327480574571395,2,train,mpnn,sider11
0.9875677358554071,0.9583037747469477,3,train,mpnn,sider11
0.9794871150430616,0.9391659694246322,4,train,mpnn,sider11
0.798904144635852,0.6154316035247808,5,train,mpnn,sider11
0.5633119888256874,0.3217948469512625,6,train,mpnn,sider11
0.848034273121381,0.6490716737332122,7,train,mpnn,sider11
0.9237698158931036,0.8550055625887252,8,train,mpnn,sider11
0.7722870140612075,0.5350271679591777,9,train,mpnn,sider11
0.9401151434152359,0.8309576338053425,10,train,mpnn,sider11
0.827413145400719,0.5723490307635686,11,train,mpnn,sider11
0.754559062256235,0.5346002302055998,12,train,mpnn,sider11
0.9519467373672775,0.879088474418924,13,train,mpnn,sider11
0.8010742126272231,0.5873653500133361,14,train,mpnn,sider11
0.9279464438001023,0.7912520784781841,15,train,mpnn,sider11
0.7821548821548822,0.54587299599907,1,validation,mpnn,sider11
0.664516129032258,0.3717032548293282,2,validation,mpnn,sider11
0.7798036465638148,0.545815967473975,3,validation,mpnn,sider11
0.7719907407407407,0.4536492003080625,4,validation,mpnn,sider11
0.7658705216844752,0.593756288182969,5,validation,mpnn,sider11
0.6851851851851851,0.4292996807817717,6,validation,mpnn,sider11
0.7340909090909091,0.5052311963184498,7,validation,mpnn,sider11
0.7336917562724015,0.4090014504194809,8,validation,mpnn,sider11
0.6438271604938272,0.1583113411945546,9,validation,mpnn,sider11
0.765993265993266,0.5724435006512506,10,validation,mpnn,sider11
0.8040123456790124,0.49737000078418353,11,validation,mpnn,sider11
0.7785027472527473,0.463882144223829,12,validation,mpnn,sider11
0.7294154619736015,0.44729454067433416,13,validation,mpnn,sider11
0.6949820788530465,0.3840519838376688,14,validation,mpnn,sider11
0.724025974025974,0.5996912400219635,15,validation,mpnn,sider11
0.6583959899749372,0.39306956713853314,1,test,mpnn,sider11
0.695316588173731,0.44202896579972994,2,test,mpnn,sider11
0.55406162464986,0.2768451968291871,3,test,mpnn,sider11
0.6459459459459459,0.4053907614821585,4,test,mpnn,sider11
0.6487394957983192,0.3913010950404481,5,test,mpnn,sider11
0.5685504971219257,0.3902697183567413,6,test,mpnn,sider11
0.5962596259625963,0.3086134876531422,7,test,mpnn,sider11
0.6265126512651266,0.3534545513691289,8,test,mpnn,sider11
0.61578426521524,0.41005633913504824,9,test,mpnn,sider11
0.6260162601626017,0.39649440517534595,10,test,mpnn,sider11
0.5784461152882205,0.36977304876926576,11,test,mpnn,sider11
0.6100840336134454,0.3734952803574872,12,test,mpnn,sider11
0.7282738095238096,0.5102464109779042,13,test,mpnn,sider11
0.6188811188811189,0.3160958073233104,14,test,mpnn,sider11
0.6581081081081082,0.3742040414126876,15,test,mpnn,sider11
