split,dataset,subtask,set,num_of_retained_feature,num_of_compounds,postives,negtives,negtives/postives,tn,fp,fn,tp,se,sp,acc,mcc,auc_prc,auc_roc
1,sider25,SIDER25,tr,509,1366,751,355,0.47270306258322237,350,5,55,696,0.9267643142476698,0.9859154929577465,0.945750452079566,0.8844352967574055,0.996352984460393,0.9916918287353951
1,sider25,SIDER25,va,509,1366,89,34,0.38202247191011235,19,15,22,67,0.7528089887640449,0.5588235294117647,0.6991869918699187,0.29565033561920984,0.8794412948058583,0.7233972240581625
1,sider25,SIDER25,te,509,1366,107,30,0.2803738317757009,9,21,31,76,0.7102803738317757,0.3,0.6204379562043796,0.009350730944037636,0.8320202656574853,0.5769470404984424
2,sider25,SIDER25,tr,509,1366,771,335,0.4345006485084306,317,18,67,704,0.9130998702983139,0.9462686567164179,0.9231464737793852,0.829458812987215,0.992394987450129,0.9817836885610856
2,sider25,SIDER25,va,509,1366,91,32,0.3516483516483517,15,17,15,76,0.8351648351648352,0.46875,0.7398373983739838,0.31048847462485135,0.8679178515065944,0.7390109890109889
2,sider25,SIDER25,te,509,1366,85,52,0.611764705882353,30,22,20,65,0.7647058823529411,0.5769230769230769,0.6934306569343066,0.34436672797309203,0.8231287000980072,0.7633484162895927
3,sider25,SIDER25,tr,509,1366,780,326,0.41794871794871796,273,53,85,695,0.8910256410256411,0.8374233128834356,0.8752260397830018,0.709843995600562,0.976332319330237,0.9436369356614756
3,sider25,SIDER25,va,509,1366,75,48,0.64,25,23,17,58,0.7733333333333333,0.5208333333333334,0.6747967479674797,0.30260601409232457,0.8164297012564115,0.7194444444444446
3,sider25,SIDER25,te,509,1366,92,45,0.4891304347826087,23,22,25,67,0.7282608695652174,0.5111111111111111,0.656934306569343,0.23564480072587832,0.809417807999377,0.6934782608695652
4,sider25,SIDER25,tr,509,1366,779,327,0.4197689345314506,297,30,79,700,0.8985879332477535,0.908256880733945,0.9014466546112115,0.7772795909045987,0.9819618970295987,0.9587568159602409
4,sider25,SIDER25,va,509,1366,77,46,0.5974025974025974,28,18,13,64,0.8311688311688312,0.6086956521739131,0.7479674796747967,0.4514860336956694,0.8415078105890547,0.7653867871259175
4,sider25,SIDER25,te,509,1366,91,46,0.5054945054945055,16,30,24,67,0.7362637362637363,0.34782608695652173,0.6058394160583942,0.08734281577442328,0.7516624227590918,0.6051122790253225
