roc_auc,prc_auc,split,set
0.9838319793936992,0.991875730077984,1,train
0.9060769412041947,0.9567078630006722,2,train
0.9419403340851165,0.9720572313059712,3,train
0.7202836131376168,0.8408183366658335,4,train
0.9616415868673049,0.9813479944538185,5,train
0.9563344594594594,0.9778052817584832,6,train
0.5812293661650707,0.7333983012603054,7,train
0.9895449156406748,0.994862436230238,8,train
0.8622343917030814,0.937764901541597,9,train
0.9606145179497928,0.9809206236367045,10,train
0.7031531531531531,0.8319014123857059,11,train
0.7653051739203183,0.875288771241995,12,train
0.9878716117749926,0.9940994904443622,13,train
0.9893626093307973,0.9951422395285053,14,train
0.8041687464182057,0.901272484127649,15,train
0.7097238204833141,0.7522549643777251,1,validation
0.6486068111455108,0.7795307183629936,2,validation
0.635498320268757,0.7434914581919091,3,validation
0.7196731615336266,0.837306537616467,4,validation
0.6372721928277484,0.7465026496487459,5,validation
0.6329113924050633,0.7296263224434519,6,validation
0.6778819635962493,0.7503866705376137,7,validation
0.6232558139534884,0.7266455118737885,8,validation
0.6573348264277715,0.7739255727748402,9,validation
0.6379731379731379,0.799422400833893,10,validation
0.6769779892920881,0.8089666352080847,11,validation
0.712313003452244,0.8186722646941272,12,validation
0.7021072796934865,0.8424576353888894,13,validation
0.6851744186046511,0.768507479153325,14,validation
0.6487179487179486,0.7709551406818795,15,validation
0.5159642401021711,0.7851172867138071,1,test
0.6595022624434389,0.7683128497557199,2,test
0.6043814432989691,0.7624325966080271,3,test
0.4942022263450835,0.652033380795474,4,test
0.6112804878048781,0.7842011541673557,5,test
0.5325024437927663,0.7302089158127347,6,test
0.5736721873215306,0.7894256474266131,7,test
0.581701030927835,0.7460810147562366,8,test
0.5160934744268078,0.6368372187968945,9,test
0.5960919540229885,0.6807922985377224,10,test
0.6069311445508435,0.726830571719509,11,test
0.56266846361186,0.666170896752148,12,test
0.5516005733397038,0.6883531397833127,13,test
0.5690045248868778,0.6579558951477416,14,test
0.6072097378277154,0.7430055061819337,15,test
