roc_auc,prc_auc,split,set
0.9572838298923816,0.9904549032348503,1,train
0.7884229928046729,0.9388215967050005,2,train
0.8620090585917424,0.9642067585304274,3,train
0.8686317870365716,0.9689996153171357,4,train
0.7621311160989669,0.9272820807686226,5,train
0.8764210816777042,0.9705311656254849,6,train
0.9339317072126092,0.9852214532708307,7,train
0.9516125578207983,0.9896411189166299,8,train
0.9582436633189861,0.9911194400195319,9,train
0.9171720794748055,0.9814023041416633,10,train
0.9323481012990972,0.9779047590442923,11,train
0.9531658590725752,0.9890245080739143,12,train
0.8657949939277321,0.9631473601854805,13,train
0.9414487670068029,0.986923937178377,14,train
0.9804408847241568,0.9957447834015667,15,train
0.7476702508960573,0.8829003309380032,1,validation
0.7545004500450044,0.9223451352097671,2,validation
0.7477551020408164,0.9230586013799047,3,validation
0.794179523141655,0.91558908299748,4,validation
0.7375661375661375,0.9270409086301553,5,validation
0.8077769625825386,0.9096032238219008,6,validation
0.7191304347826086,0.8935300425675234,7,validation
0.6861851332398317,0.8327719318905479,8,validation
0.7475455820476858,0.8625084182143338,9,validation
0.8127104377104377,0.9491164289150787,10,validation
0.7186956521739132,0.9064504607587893,11,validation
0.7538775510204082,0.9203127325025994,12,validation
0.7651821862348179,0.9480168860043569,13,validation
0.8191304347826086,0.9335799825548747,14,validation
0.801557239057239,0.9367978254793579,15,validation
0.6585743801652892,0.9252081576826132,1,test
0.653582554517134,0.880282656156542,2,test
0.5904365904365905,0.846576350402285,3,test
0.7130249543517955,0.8602687298535185,4,test
0.6710914454277285,0.8925808370957722,5,test
0.6105919003115264,0.8398952543922634,6,test
0.6071428571428571,0.8485809656667382,7,test
0.7170940170940171,0.9235482760502076,8,test
0.6666666666666666,0.9046070255866856,9,test
0.7598904443091905,0.9042551602913956,10,test
0.6159420289855073,0.8671824932901275,11,test
0.6075989782886334,0.8326719005799599,12,test
0.6035353535353535,0.8669500421650083,13,test
0.6677061677061678,0.8949520188863629,14,test
0.8127383676582761,0.9589121081217941,15,test
