roc_auc,prc_auc,split,set,model,dataset
0.996527950743726,0.9540553440585923,1,train,gcn,clintox2
0.9961727354923557,0.958268326834786,2,train,gcn,clintox2
0.9584842995169083,0.7145455000600294,3,train,gcn,clintox2
0.9992651700465557,0.9913762772287107,4,train,gcn,clintox2
0.983041465378422,0.8091784793795405,5,train,gcn,clintox2
0.9757803393342831,0.7504215564355351,6,train,gcn,clintox2
0.9958786245153477,0.9485166749675698,7,train,gcn,clintox2
0.996033600182745,0.9505991143982625,8,train,gcn,clintox2
0.9980946744333343,0.9729867668494402,9,train,gcn,clintox2
0.9801589962166563,0.7986016207735014,10,train,gcn,clintox2
0.9240338164251207,0.5261444966630461,11,train,gcn,clintox2
0.9939700193423597,0.9166110359796267,12,train,gcn,clintox2
0.9980581127733027,0.9750844468314921,13,train,gcn,clintox2
0.9847147594660398,0.8199988817683828,14,train,gcn,clintox2
0.9950870406189555,0.9498542781245846,15,train,gcn,clintox2
0.9865591397849462,0.756114256114256,1,validation,gcn,clintox2
0.9545454545454545,0.6700465572593491,2,validation,gcn,clintox2
0.8650137741046832,0.4706288273507502,3,validation,gcn,clintox2
0.9266020864381521,0.729001735602316,4,validation,gcn,clintox2
0.9442148760330579,0.7655888190005523,5,validation,gcn,clintox2
0.94,0.42942902492244595,6,validation,gcn,clintox2
0.9094488188976378,0.336333746768931,7,validation,gcn,clintox2
0.8535767511177347,0.39719032026686213,8,validation,gcn,clintox2
0.9448584202682563,0.7329161734264609,9,validation,gcn,clintox2
0.978,0.7036307442557442,10,validation,gcn,clintox2
0.823,0.19972705035029462,11,validation,gcn,clintox2
0.9500745156482862,0.7522356028310886,12,validation,gcn,clintox2
0.933974358974359,0.6514192588493211,13,validation,gcn,clintox2
0.9154471544715447,0.36424969922092687,14,validation,gcn,clintox2
0.9520609318996416,0.5327301556468222,15,validation,gcn,clintox2
0.9243530192435303,0.47863444961510304,1,test,gcn,clintox2
0.946914399469144,0.7095085524927423,2,test,gcn,clintox2
0.864908073541167,0.26313901312321075,3,test,gcn,clintox2
0.9111607142857143,0.45730580489771666,4,test,gcn,clintox2
0.8996802557953636,0.35221334964347906,5,test,gcn,clintox2
0.9638480392156863,0.7235586709798036,6,test,gcn,clintox2
0.9638480392156863,0.8512344705992246,7,test,gcn,clintox2
0.9709401709401709,0.729138867705633,8,test,gcn,clintox2
0.8524216524216525,0.45793523262763947,9,test,gcn,clintox2
0.9428571428571428,0.8100868532509158,10,test,gcn,clintox2
0.8700854700854701,0.5787162404300947,11,test,gcn,clintox2
0.8004694835680752,0.2058994585167354,12,test,gcn,clintox2
0.8746376811594203,0.390238965807455,13,test,gcn,clintox2
0.9100250626566417,0.43101383981852637,14,test,gcn,clintox2
0.8767857142857143,0.19804703626082068,15,test,gcn,clintox2
