roc_auc,prc_auc,split,set
0.90178280549028,0.674027520120574,1,train
0.8976149419624382,0.6585310989371179,2,train
0.9202014928337383,0.7245615876895762,3,train
0.880351531814611,0.5989164470262142,4,train
0.8570052758262836,0.5487868828707888,5,train
0.9015301185924143,0.6563159335577413,6,train
0.8656870942356875,0.5667601868175172,7,train
0.9088241874466094,0.680387578926584,8,train
0.9367384180257695,0.7652030632846583,9,train
0.8892545122686355,0.6311632133572925,10,train
0.8658953881470752,0.5813781940060714,11,train
0.8598604646536977,0.5832165463552537,12,train
0.9188084756102043,0.7056431670583118,13,train
0.9094823219866237,0.7032090719235977,14,train
0.8675048702167787,0.5624128799083892,15,train
0.8449172121678861,0.6316704105088248,1,validation
0.8336191129401006,0.5352273678520489,2,validation
0.8078988701423722,0.4510114563017164,3,validation
0.8181339649953941,0.5413062252960529,4,validation
0.8919663103336573,0.6397506487211467,5,validation
0.8370260141093474,0.5205000114228034,6,validation
0.8249372482633821,0.5064443193254169,7,validation
0.8092331620870058,0.4885497376612989,8,validation
0.8434539190353145,0.5808200311122805,9,validation
0.8333333333333333,0.5617619021634557,10,validation
0.8285617846512626,0.46335887823215893,11,validation
0.8394596040663457,0.5218414497464073,12,validation
0.8505174291938998,0.5033222697030857,13,validation
0.8375331136525166,0.5072886206269638,14,validation
0.8207542394330549,0.573872912862226,15,validation
0.8099491648511257,0.4216165203704664,1,test
0.8719512195121951,0.5608856938852662,2,test
0.8366868944959012,0.4925699628519724,3,test
0.811370671657908,0.5957295861827212,4,test
0.7852343898272918,0.5127925057197681,5,test
0.8302611367127496,0.5396451476859673,6,test
0.8520980669495521,0.5042584594971277,7,test
0.8073350694444446,0.4477704489204615,8,test
0.8249602653583029,0.4710435613488899,9,test
0.8028669565390038,0.5540212966255429,10,test
0.8400360144057623,0.5413089836436162,11,test
0.7953274027879677,0.5178917446434723,12,test
0.8171979243884357,0.5589426008162955,13,test
0.8158720330237358,0.5426145922518723,14,test
0.7857820363917926,0.5075960076067932,15,test
