roc_auc,prc_auc,split,set
0.7630887496604184,0.8953663695287353,1,train
0.9780519350441792,0.9932307711487036,2,train
0.9924123495552067,0.997618424786351,3,train
0.9666578061314903,0.9898461870584341,4,train
0.7096473633128437,0.855322498666942,5,train
0.9480423014529553,0.9836636758359776,6,train
0.7407846656836978,0.8869546505690795,7,train
0.8543230184023851,0.9463702593503346,8,train
0.9228097310913229,0.9763780243140436,9,train
0.85968117614377,0.9449872210569707,10,train
0.7228604397717803,0.8723611141007805,11,train
0.8770189824633219,0.9555063175674146,12,train
0.9763649049363334,0.9922902525440795,13,train
0.9288655508150092,0.9757411862035954,14,train
0.9190671969930317,0.9734101161428959,15,train
0.668045112781955,0.8750975357637463,1,validation
0.6483516483516484,0.8417085155913763,2,validation
0.6089783281733746,0.767391448479174,3,validation
0.7023884349465745,0.7975412559205612,4,validation
0.7591304347826087,0.9171553392632872,5,validation
0.75487012987013,0.8740169073863872,6,validation
0.7420875420875421,0.8854878332850433,7,validation
0.5902777777777777,0.8136168092178381,8,validation
0.7531928480204341,0.8675184941780639,9,validation
0.7954004758128469,0.9415190342309554,10,validation
0.6124060150375941,0.8406152801073641,11,validation
0.7487455197132616,0.8774076971763229,12,validation
0.8101851851851851,0.9218929962799581,13,validation
0.6793981481481481,0.838938404405993,14,validation
0.6243614303959132,0.7695207603727425,15,validation
0.5172413793103449,0.7894644515262197,1,test
0.7128712871287128,0.8613387507540831,2,test
0.7215876641918904,0.8624640238907879,3,test
0.6003455608718767,0.778281295573393,4,test
0.5912093495934959,0.785044902592938,5,test
0.655103668261563,0.8232103339540644,6,test
0.6841750841750842,0.9032960654827025,7,test
0.6262135922330097,0.8333156047204225,8,test
0.5590111642743223,0.7587755559922672,9,test
0.712164477441462,0.8793829732190852,10,test
0.621577380952381,0.8514740454953978,11,test
0.5746943115364168,0.7882278802114815,12,test
0.6622032866707244,0.8680573572179897,13,test
0.5648193963384464,0.7168444582708415,14,test
0.7140350877192982,0.8085347575839782,15,test
