roc_auc,prc_auc,split,set
0.8456512257006362,0.3352637394174597,1,train
0.843668912715291,0.32434926036692874,2,train
0.877541896586961,0.41148292936412595,3,train
0.8852172300313564,0.37807486100666243,4,train
0.8624284151369689,0.32829756736050064,5,train
0.8822853129373057,0.4158674504034281,6,train
0.8824949248883476,0.38141707183420753,7,train
0.7836374502558946,0.24572617313313472,8,train
0.8930293030347334,0.4118082224873383,9,train
0.871948043699187,0.3516465467939381,10,train
0.8385328589979665,0.3117460683131472,11,train
0.9099009689674308,0.4731413336652331,12,train
0.8813211589471538,0.4294668989947577,13,train
0.9328103187529084,0.5781684938421308,14,train
0.9870782257483272,0.8654789278210119,15,train
0.8230092592592593,0.28214776046108075,1,validation
0.7470758122743681,0.17103908367519116,2,validation
0.7247068265929459,0.18531653240580429,3,validation
0.8314697504357809,0.3318115392192672,4,validation
0.7389252948885976,0.21881419939360416,5,validation
0.7844152396123721,0.22041071980547153,6,validation
0.8455882352941176,0.47273699729185437,7,validation
0.7798213042469251,0.20092282152881166,8,validation
0.8105600173648795,0.24284506879069423,9,validation
0.745144985368449,0.24613668335776542,10,validation
0.7773240572696107,0.20932240134791474,11,validation
0.7898928550965449,0.23655641829688323,12,validation
0.75222483968067,0.14657809691307708,13,validation
0.8152453740949316,0.31792169891592287,14,validation
0.8464795008912656,0.3068893040521412,15,validation
0.7188071188071187,0.20446629238953046,1,test
0.8337175909072523,0.320210414550539,2,test
0.8384110501567398,0.2570367348660265,3,test
0.8160155062328974,0.368719605478523,4,test
0.6865729898516785,0.19212345281653356,5,test
0.7985710481938405,0.2801798687332374,6,test
0.818515037593985,0.24430933512906236,7,test
0.7867528271405492,0.2722093953242027,8,test
0.7823518200876692,0.32123047204037514,9,test
0.7223254469631282,0.28158994720375136,10,test
0.7654620422022799,0.3762844954059102,11,test
0.8311472101705175,0.25113855306216637,12,test
0.8324370664796198,0.41729252525401983,13,test
0.7259829059829059,0.33194181529564976,14,test
0.76736548669187,0.2570584659364092,15,test
