roc_auc,prc_auc,split,set,model,dataset
0.8405969993175264,0.31110711342957476,1,train,mpnn,tox2110
0.8741538754566374,0.3707436666621226,2,train,mpnn,tox2110
0.9729757347783099,0.7200672354813727,3,train,mpnn,tox2110
0.8242819023136984,0.2929403303705814,4,train,mpnn,tox2110
0.9057599310076939,0.44628556945293063,5,train,mpnn,tox2110
0.9335225209105574,0.48829550912372005,6,train,mpnn,tox2110
0.7874157531465692,0.16421742457845614,7,train,mpnn,tox2110
0.8595219009583257,0.3639897117114041,8,train,mpnn,tox2110
0.8828975124793751,0.3597613079438244,9,train,mpnn,tox2110
0.8920950485546522,0.37776944396103385,10,train,mpnn,tox2110
0.938876779975476,0.565233826165266,11,train,mpnn,tox2110
0.7438392399795108,0.15311845584444028,12,train,mpnn,tox2110
0.9476637420934503,0.45285613961526205,13,train,mpnn,tox2110
0.8555878923600829,0.3600525939384074,14,train,mpnn,tox2110
0.8251019437930022,0.3024426312539065,15,train,mpnn,tox2110
0.8224999999999999,0.327593758853171,1,validation,mpnn,tox2110
0.7252707581227437,0.14883557720474053,2,validation,mpnn,tox2110
0.7479823427119098,0.18013451177699136,3,validation,mpnn,tox2110
0.8172271587092386,0.42873860404510106,4,validation,mpnn,tox2110
0.7421581476627349,0.28483852995298475,5,validation,mpnn,tox2110
0.8091729722554095,0.2548989210483369,6,validation,mpnn,tox2110
0.8181769031141869,0.23551859941401668,7,validation,mpnn,tox2110
0.789162218612207,0.2569724726059707,8,validation,mpnn,tox2110
0.7837529845886695,0.20072330424489723,9,validation,mpnn,tox2110
0.8050013301409948,0.29293311161585817,10,validation,mpnn,tox2110
0.8299052228271829,0.34702249678076574,11,validation,mpnn,tox2110
0.7467484100154701,0.14483191211761443,12,validation,mpnn,tox2110
0.7994372464337128,0.19905814653197057,13,validation,mpnn,tox2110
0.8229283990345937,0.33134533247106773,14,validation,mpnn,tox2110
0.7716131907308379,0.3315722057720194,15,validation,mpnn,tox2110
0.6697931697931697,0.16482418430117537,1,test,mpnn,tox2110
0.7525381223961494,0.25097301546497186,2,test,mpnn,tox2110
0.7951116771159875,0.257508668800881,3,test,mpnn,tox2110
0.7998631802979629,0.37521980687271467,4,test,mpnn,tox2110
0.6837626854020296,0.25450467663475385,5,test,mpnn,tox2110
0.6676577616046863,0.21663303999837905,6,test,mpnn,tox2110
0.6985902255639098,0.1679959705181379,7,test,mpnn,tox2110
0.7539623630092128,0.18776040937861696,8,test,mpnn,tox2110
0.7496474175719459,0.27680621850729537,9,test,mpnn,tox2110
0.7306660060283249,0.2306148840170222,10,test,mpnn,tox2110
0.801439081574905,0.3014325198221163,11,test,mpnn,tox2110
0.7261628493592978,0.13381745293254324,12,test,mpnn,tox2110
0.7743745616086041,0.3271754716454236,13,test,mpnn,tox2110
0.731068376068376,0.26168675696975796,14,test,mpnn,tox2110
0.7606827815328217,0.29459327810930463,15,test,mpnn,tox2110
