roc_auc,prc_auc,split,set
0.9237719404213814,0.3849104039880104,1,train
0.9573337381096944,0.4520384198333148,2,train
0.9633919747483914,0.5314412098425836,3,train
0.8781364457642233,0.22739959810347304,4,train
0.9230288810934705,0.34720093701087495,5,train
0.9756836787557954,0.6017749352122138,6,train
0.9330916502813751,0.36121267980591654,7,train
0.9529699749932414,0.43477085593005466,8,train
0.9952132339477199,0.8706618061209597,9,train
0.8863109350980953,0.2780097327526995,10,train
0.9712939058658236,0.5906192346747066,11,train
0.9058602624544436,0.3030836894360334,12,train
0.9093034187924811,0.2926102638334703,13,train
0.9868962868635418,0.719194824512785,14,train
0.9067279319505378,0.2788735861345325,15,train
0.8553013798111837,0.39018178654214614,1,validation
0.9803858520900322,0.47420400665748197,2,validation
0.8653898956617243,0.1716945166474192,3,validation
0.8029885057471264,0.2508215707728773,4,validation
0.8849306431273645,0.33169971465543113,5,validation
0.8461063517789612,0.23091217702447903,6,validation
0.8695140406927864,0.3688642965901241,7,validation
0.77483922829582,0.11265729905752488,8,validation
0.835625,0.29254633770197486,9,validation
0.7940242122434963,0.13342773437145375,10,validation
0.8260869565217391,0.39804379779158694,11,validation
0.9106546854942232,0.3197529988798072,12,validation
0.7955555555555555,0.1347648460240054,13,validation
0.8117365635179152,0.22636592817217416,14,validation
0.9200819672131147,0.2538146986461766,15,validation
0.8685089020771514,0.1757551377404524,1,test
0.8244792762465811,0.23881775414256842,2,test
0.7945249597423512,0.20324992336034223,3,test
0.8798366175415355,0.2907430004676613,4,test
0.8235623694799572,0.15189103326375333,5,test
0.7626373626373626,0.28187716288567033,6,test
0.862832985279886,0.17821865835371323,7,test
0.7621351394936301,0.17771792718402546,8,test
0.8852728468113084,0.43140193269672494,9,test
0.8262723154809486,0.11032735898606841,10,test
0.8157846715328467,0.26194748422960906,11,test
0.7927082501397652,0.2538983834768868,12,test
0.8962335692618807,0.2744998360128409,13,test
0.7928475935828878,0.3209366134164778,14,test
0.8442388486636274,0.23279676296942062,15,test
