roc_auc,prc_auc,split,set
0.6837340093036779,0.2684340560393091,1,train
0.9119616428246793,0.583348971352447,2,train
0.9632524482543471,0.7630760294094923,3,train
0.9149644191880408,0.6253348971528219,4,train
0.9538160761380575,0.6790033014275764,5,train
0.6527026717119596,0.25664852598405596,6,train
0.7617081484637687,0.3362830987984394,7,train
0.6280688294607629,0.23631036239011483,8,train
0.812991895674243,0.439190735384605,9,train
0.7631831212016971,0.37970171034157807,10,train
0.7543708971553611,0.3414437585226194,11,train
0.6842263915941222,0.2970731311577993,12,train
0.6775183075301643,0.25265971710472074,13,train
0.7390699956389011,0.3262814713981576,14,train
0.7089709998880305,0.2711302294059791,15,train
0.6128404669260701,0.22746524291819367,1,validation
0.6509756932557343,0.27695817961823255,2,validation
0.6824717562478604,0.2831574052106047,3,validation
0.7084972462627852,0.33604770479320234,4,validation
0.7093461143444026,0.1828585596603491,5,validation
0.7327008928571429,0.25656991850837185,6,validation
0.627140974967062,0.14634681562726964,7,validation
0.6317120622568093,0.12218014768361576,8,validation
0.6998217468805704,0.21235435133234296,9,validation
0.5929161747343566,0.21646543231666399,10,validation
0.6850678733031674,0.11717160571825808,11,validation
0.7052529182879378,0.2420094096246105,12,validation
0.7003348214285714,0.2378075330813759,13,validation
0.6526202880784554,0.2790225786672456,14,validation
0.5675223214285714,0.1293712719056264,15,validation
0.5039772727272728,0.14111621222240228,1,test
0.65,0.3073934255026891,2,test
0.5476190476190477,0.1468776030647918,3,test
0.5416096359156858,0.09943929108392349,4,test
0.6284478728377747,0.2957410710876271,5,test
0.5460075204600752,0.17209095806023889,6,test
0.5101136363636363,0.2113447928304803,7,test
0.5832752613240417,0.14635179481822885,8,test
0.6415770609318997,0.2581323924482738,9,test
0.6366959064327485,0.16012987373594806,10,test
0.5798941798941799,0.2603931086180465,11,test
0.5485901998357514,0.1944201470800198,12,test
0.5823983169705471,0.2467809452423385,13,test
0.5093074185600877,0.15048513470749963,14,test
0.6026625704045059,0.2089055784292801,15,test
