roc_auc,prc_auc,split,set
0.995584102769972,0.7846586034098529,1,train
0.9669331331925366,0.6382372773975378,2,train
0.7862378941724473,0.31867740431642916,3,train
0.9934459707119543,0.7669450901475338,4,train
0.9621070636901541,0.5949342650871177,5,train
0.8926958105646631,0.4438326000456731,6,train
0.9915441478439425,0.8195281151124676,7,train
0.8068303676150262,0.42893203245115596,8,train
0.9977002718706939,0.8969888764554683,9,train
0.9904228390109988,0.7135848650152657,10,train
0.8591561541623194,0.4985825935466422,11,train
0.7762893334673772,0.28387386738793235,12,train
0.9581751812337573,0.572363347786811,13,train
0.8556375227686704,0.40531383745667515,14,train
0.9645719489981786,0.5703351286525079,15,train
0.8266728624535316,0.49286378680597487,1,validation
0.9120879120879121,0.42544673803083816,2,validation
0.9882352941176471,0.7032212885154061,3,validation
0.7857142857142858,0.3668418441809611,4,validation
0.9659367396593674,0.19645299145299147,5,validation
0.7728026533996682,0.46628196449330733,6,validation
0.9323529411764706,0.6917748314487445,7,validation
0.7661764705882353,0.046405624452741046,8,validation
0.7571428571428571,0.28871369658153473,9,validation
0.8772893772893773,0.36527909050037294,10,validation
0.8072727272727273,0.5069660782277605,11,validation
0.7214022140221401,0.37685200388586254,12,validation
0.8727106227106227,0.32888034418206835,13,validation
0.9551045510455105,0.7086654207698029,14,validation
0.8487084870848709,0.41395883154416024,15,validation
0.5833333333333333,0.016168756315629362,1,test
0.6074414715719063,0.2827062263187926,2,test
0.35430463576158944,0.20942826428048084,3,test
0.5192307692307692,0.16359405545329408,4,test
0.6435495898583147,0.3621828563024945,5,test
0.6231788079470199,0.41246660272604946,6,test
0.962046204620462,0.7676530612244898,7,test
0.5211920529801324,0.2128443484755796,8,test
0.8072742474916388,0.3625934832725523,9,test
0.7829977628635347,0.20665189806753415,10,test
0.8304635761589404,0.06896518147208594,11,test
0.9867986798679869,0.7947368421052632,12,test
0.8447619047619047,0.7304108068014763,13,test
0.6337792642140468,0.21787169081560065,14,test
0.5873745819397993,0.0772651313093189,15,test
