roc_auc,prc_auc,split,set
0.901185121520317,0.4499883187865284,1,train
0.9258714264228858,0.5115269556316696,2,train
0.9521530055889679,0.6131285937486624,3,train
0.9656230555196826,0.6851207827094753,4,train
0.9254542532745901,0.522205150408344,5,train
0.9315869153578061,0.5408750565902707,6,train
0.8726198380146917,0.34026202196562216,7,train
0.9358624071738827,0.5827768735024639,8,train
0.9344789431758317,0.5708393550016365,9,train
0.9387279109894686,0.594484735242255,10,train
0.9024252306379845,0.4227954396605578,11,train
0.9582441581131251,0.6339571471074181,12,train
0.9263299942002599,0.5278527520122497,13,train
0.9307773297552195,0.5440516891862656,14,train
0.9354489622587644,0.5870135844891108,15,train
0.9116721724083687,0.44331306249730135,1,validation
0.8988923601249647,0.5558555160384252,2,validation
0.9377777777777777,0.5473293058774527,3,validation
0.838357094365241,0.6015632045495235,4,validation
0.8882115643209323,0.4387846772619019,5,validation
0.8897856460991062,0.4344792873231358,6,validation
0.8271314741035856,0.33419698074952,7,validation
0.878352490421456,0.5656418654269431,8,validation
0.9363948919449901,0.514948180992285,9,validation
0.8825306122448979,0.3588110263936859,10,validation
0.8576104746317512,0.25566501126376,11,validation
0.8085978835978836,0.2901779999541518,12,validation
0.8772707889125799,0.32874377072500216,13,validation
0.8345050505050504,0.2500679322973049,14,validation
0.8072242159463254,0.3711397895064612,15,validation
0.8363429546424002,0.5042138215193976,1,test
0.8914825708742725,0.49793066795101315,2,test
0.8043746149106593,0.4314629628157607,3,test
0.8576546782416976,0.39162975218519286,4,test
0.8600361663652801,0.42207682648437067,5,test
0.8806094512558028,0.34417494986259844,6,test
0.9191614145658263,0.25973594701951946,7,test
0.883289124668435,0.46379166857673554,8,test
0.8393000401123144,0.4273713015554016,9,test
0.8468742247581246,0.43373411690907143,10,test
0.8898281205973515,0.4668554613816766,11,test
0.8335554371002132,0.41692066065899547,12,test
0.7791812865497076,0.22842612859849484,13,test
0.860896547171057,0.2964524002636408,14,test
0.9083924349881796,0.45374397883454404,15,test
