roc_auc,prc_auc,split,set,model,dataset
0.9593589347793988,0.3900197328547663,1,train,gcn,tox219
0.9983788706739527,0.9478539979753038,2,train,gcn,tox219
0.9838345333898065,0.6297365269293315,3,train,gcn,tox219
0.9776676719804682,0.5684148730880791,4,train,gcn,tox219
0.9471992397137746,0.37002173288361073,5,train,gcn,tox219
0.9217905865914198,0.2711077311724657,6,train,gcn,tox219
0.9847548986371957,0.6346544891226773,7,train,gcn,tox219
0.998918626655853,0.9447041403005343,8,train,gcn,tox219
0.9918283767066084,0.7490949529005092,9,train,gcn,tox219
0.9988880586916746,0.948514894393185,10,train,gcn,tox219
0.9990854408148928,0.9495159121732113,11,train,gcn,tox219
0.9890616118581401,0.6822516004767156,12,train,gcn,tox219
0.9882582185218648,0.6845421834520441,13,train,gcn,tox219
0.9674040385664908,0.5074718875187069,14,train,gcn,tox219
0.9804682294506027,0.5520408283668231,15,train,gcn,tox219
0.8843954248366013,0.3397807028512797,1,validation,gcn,tox219
0.9781350482315112,0.5658530221113875,2,validation,gcn,tox219
0.7897446457990116,0.16456415985088016,3,validation,gcn,tox219
0.8261412151067324,0.244462266112428,4,validation,gcn,tox219
0.9056116015132409,0.29017096686424787,5,validation,gcn,tox219
0.864474801265725,0.25153435234762395,6,validation,gcn,tox219
0.8697662687069111,0.2987673635360245,7,validation,gcn,tox219
0.859807073954984,0.18466427098356508,8,validation,gcn,tox219
0.8368055555555556,0.26216323680447445,9,validation,gcn,tox219
0.8358375547351249,0.2462655659917911,10,validation,gcn,tox219
0.8261558602632122,0.38557465780050765,11,validation,gcn,tox219
0.9359863072314933,0.6012176251487957,12,validation,gcn,tox219
0.8303086419753086,0.2428918486597137,13,validation,gcn,tox219
0.8675692182410424,0.1302015891468379,14,validation,gcn,tox219
0.9332786885245903,0.5282790454372321,15,validation,gcn,tox219
0.8425445103857566,0.19346645085642392,1,test,gcn,tox219
0.8321586366505366,0.3254561316029255,2,test,gcn,tox219
0.8132045088566828,0.19122534021096022,3,test,gcn,tox219
0.8245846442567755,0.3199810614973015,4,test,gcn,tox219
0.8121530076911323,0.1818981334372785,5,test,gcn,tox219
0.7588881706528765,0.19585124999443265,6,test,gcn,tox219
0.8574339122905312,0.2732344891739658,7,test,gcn,tox219
0.8299736601623393,0.19559578324447352,8,test,gcn,tox219
0.8878205128205128,0.374479599507785,9,test,gcn,tox219
0.8588862243538503,0.2740584368390906,10,test,gcn,tox219
0.7902600364963503,0.2741322416050153,11,test,gcn,tox219
0.7780528711764236,0.26439174747817534,12,test,gcn,tox219
0.9050808897876643,0.37154532193711937,13,test,gcn,tox219
0.8422459893048128,0.2786291495584856,14,test,gcn,tox219
0.8875033521051221,0.35374203814185784,15,test,gcn,tox219
