roc_auc,prc_auc,split,set,model,dataset
0.49283606390556634,0.1284166958804043,1,train,attentivefp,sider14
0.5774313334356299,0.18568243692051134,2,train,attentivefp,sider14
0.57154753462712,0.17429336965346437,3,train,attentivefp,sider14
0.5935469336988527,0.2353130596849614,4,train,attentivefp,sider14
0.6115277432355737,0.2122900070636079,5,train,attentivefp,sider14
0.5017969278330596,0.15321983098468447,6,train,attentivefp,sider14
0.5596404165814793,0.1721494477435906,7,train,attentivefp,sider14
0.5530475028927041,0.16795867276441243,8,train,attentivefp,sider14
0.6018137179683903,0.19020790220561565,9,train,attentivefp,sider14
0.52747622130372,0.15569925854052663,10,train,attentivefp,sider14
0.5600806829908996,0.1792309293571607,11,train,attentivefp,sider14
0.5276912267839687,0.15935724865608264,12,train,attentivefp,sider14
0.6064500740355245,0.18948708791776675,13,train,attentivefp,sider14
0.5877384094417609,0.22777656378104055,14,train,attentivefp,sider14
0.5184465892446117,0.14200152740079808,15,train,attentivefp,sider14
0.6207561728395061,0.30674487762360386,1,validation,attentivefp,sider14
0.6700404858299596,0.2475079359606972,2,validation,attentivefp,sider14
0.5778260869565218,0.23514259586277672,3,validation,attentivefp,sider14
0.6480582524271845,0.31069076556356257,4,validation,attentivefp,sider14
0.6882608695652175,0.35684141422980864,5,validation,attentivefp,sider14
0.7231308411214954,0.22405265762858292,6,validation,attentivefp,sider14
0.6845794392523366,0.20177263083137467,7,validation,attentivefp,sider14
0.6968253968253968,0.26458545780325476,8,validation,attentivefp,sider14
0.7291897891231964,0.27604952089416507,9,validation,attentivefp,sider14
0.7202102803738318,0.3336360931463046,10,validation,attentivefp,sider14
0.6786903440621531,0.2976427733678203,11,validation,attentivefp,sider14
0.5710321864594895,0.19054291985142643,12,validation,attentivefp,sider14
0.6058201058201058,0.19603094206116167,13,validation,attentivefp,sider14
0.7356521739130435,0.42085825859836745,14,validation,attentivefp,sider14
0.5883838383838383,0.28041531143251336,15,validation,attentivefp,sider14
0.41144781144781145,0.18936811699059905,1,test,attentivefp,sider14
0.5759562841530055,0.1180467463930257,2,test,attentivefp,sider14
0.5053394355453853,0.1566436770217541,3,test,attentivefp,sider14
0.49610016420361247,0.155777588603062,4,test,attentivefp,sider14
0.5138269402319358,0.1442312137438791,5,test,attentivefp,sider14
0.3505897771952818,0.15417145679918365,6,test,attentivefp,sider14
0.5111111111111112,0.16495609235781397,7,test,attentivefp,sider14
0.6230769230769231,0.1869273697953751,8,test,attentivefp,sider14
0.45980392156862737,0.10432299617822904,9,test,attentivefp,sider14
0.4671592775041051,0.13224044941050409,10,test,attentivefp,sider14
0.6108374384236454,0.20609418825433434,11,test,attentivefp,sider14
0.6115702479338843,0.15626188238696956,12,test,attentivefp,sider14
0.5499533146591971,0.14295956560027362,13,test,attentivefp,sider14
0.6533101045296167,0.1365072196023303,14,test,attentivefp,sider14
0.6399694889397407,0.23701719147879696,15,test,attentivefp,sider14
