auc_roc,auc_prc,split,set
0.9915063939486449,0.9520084159534874,1,train
0.721203007518797,0.38348232699449325,2,train
0.8053659837745349,0.4972188190144644,3,train
0.9992131180830541,0.9957665301409168,4,train
0.9729550483697142,0.8580357217007127,5,train
0.9942678646185553,0.9509464837546322,6,train
0.7360494148405603,0.37867520518297065,7,train
0.8826562842042717,0.6078479919159515,8,train
0.9992511891974835,0.99653653952836,9,train
0.9746402071609981,0.9122885666394454,10,train
0.8158238734090129,0.5584051952638988,11,train
0.9903958944281525,0.9661529858183889,12,train
0.8336090304753763,0.5827823665019809,13,train
0.9992281260893382,0.9966309767218176,14,train
0.9911069261351747,0.9547144867378614,15,train
0.7179783950617284,0.4692377883435015,1,validation
0.6831983805668016,0.2319871837719336,2,validation
0.6543478260869565,0.3079809726123349,3,validation
0.6427184466019418,0.2864350420777611,4,validation
0.6604347826086956,0.24638054305072699,5,validation
0.6764018691588785,0.204432165439214,6,validation
0.6355140186915889,0.17402195839649534,7,validation
0.7936507936507937,0.34370590914210714,8,validation
0.5987791342952276,0.1812725440065036,9,validation
0.5940420560747663,0.18394308932547143,10,validation
0.6897891231964484,0.22492396878102497,11,validation
0.7563817980022197,0.4011697131659256,12,validation
0.6486772486772486,0.21228828655567222,13,validation
0.7126086956521739,0.2832972797422968,14,validation
0.6111111111111112,0.33838470758046507,15,validation
0.48956228956228953,0.19597270650961487,1,test
0.5918032786885246,0.132506579768391,2,test
0.6967963386727688,0.3373286468046535,3,test
0.5377668308702792,0.19105208968818788,4,test
0.5927743086529884,0.17809913003093777,5,test
0.5131061598951507,0.20487970115851897,6,test
0.5012820512820513,0.2079535056179155,7,test
0.5034188034188034,0.14340114140721547,8,test
0.5098039215686274,0.12718073716409697,9,test
0.5915435139573071,0.1954408148091012,10,test
0.6235632183908046,0.29983084532865484,11,test
0.5795454545454546,0.2408653985386886,12,test
0.6629318394024277,0.3240719046037253,13,test
0.5470383275261325,0.11426329098567838,14,test
0.7006102212051869,0.27173081058083626,15,test
