roc_auc,prc_auc,split,set,model,dataset
0.9691916348627971,0.8282596325761379,1,train,gat,tox2111
0.9570849634952856,0.7710105086092922,2,train,gat,tox2111
0.9880490112625521,0.9253121166830867,3,train,gat,tox2111
0.957419141388246,0.7764765335112013,4,train,gat,tox2111
0.9706903344619373,0.8433342224700876,5,train,gat,tox2111
0.9888469413542521,0.9236595186698325,6,train,gat,tox2111
0.9871595920778542,0.9196267489251725,7,train,gat,tox2111
0.9545454858395479,0.7762155493288517,8,train,gat,tox2111
0.9743086619818232,0.8487184325399626,9,train,gat,tox2111
0.9556777984650394,0.7852216226232817,10,train,gat,tox2111
0.9848249602922711,0.9049320695722101,11,train,gat,tox2111
0.9848390495526504,0.907990535995822,12,train,gat,tox2111
0.9834920281324766,0.8981084697562592,13,train,gat,tox2111
0.9487374347646333,0.7718894298779931,14,train,gat,tox2111
0.9723560014851831,0.8442471897457531,15,train,gat,tox2111
0.917841588543589,0.715100981891769,1,validation,gat,tox2111
0.9154684745089274,0.7385490104487189,2,validation,gat,tox2111
0.8756377908606673,0.5956809465225169,3,validation,gat,tox2111
0.9234051632174098,0.7643057930046671,4,validation,gat,tox2111
0.9289686198899042,0.769570112061314,5,validation,gat,tox2111
0.9400085336367516,0.785187180665825,6,validation,gat,tox2111
0.9361889555690138,0.7459520947672487,7,validation,gat,tox2111
0.9166394246485781,0.7301247014067296,8,validation,gat,tox2111
0.8901539973787681,0.6950720195808242,9,validation,gat,tox2111
0.8926657935468508,0.5372293031635794,10,validation,gat,tox2111
0.8701143681989785,0.5161644733698445,11,validation,gat,tox2111
0.9056496870278438,0.6787112517452902,12,validation,gat,tox2111
0.9124264361231187,0.6643305067922871,13,validation,gat,tox2111
0.917624521072797,0.65620475097261,14,validation,gat,tox2111
0.9030044030044031,0.6448629005404293,15,validation,gat,tox2111
0.9150869497101676,0.7651402040067965,1,test,gat,tox2111
0.889592782488661,0.6577854081251308,2,test,gat,tox2111
0.9088201603665521,0.6920084912881963,3,test,gat,tox2111
0.9228592945390893,0.7101844306478868,4,test,gat,tox2111
0.9097648674854558,0.7988584082382868,5,test,gat,tox2111
0.8700130537651954,0.6648246875879703,6,test,gat,tox2111
0.9044280288802637,0.6892040490906156,7,test,gat,tox2111
0.9018893387314441,0.6612165099983175,8,test,gat,tox2111
0.9177449814646429,0.6932445449497412,9,test,gat,tox2111
0.9043365258677145,0.6324307032020553,10,test,gat,tox2111
0.8789246467817897,0.6209827852764689,11,test,gat,tox2111
0.8930348258706469,0.64232655280296,12,test,gat,tox2111
0.8700621712099473,0.6072021638700064,13,test,gat,tox2111
0.8878446415727643,0.5901448644145173,14,test,gat,tox2111
0.9287414965986394,0.7291214212237617,15,test,gat,tox2111
