roc_auc,prc_auc,split,set
0.8819377293318449,0.4637420091140088,1,train
0.8885782447899736,0.47830942069972315,2,train
0.9370586780234643,0.6318543298788424,3,train
0.8931458455925876,0.5042100838313069,4,train
0.8902728373763531,0.4810020536202127,5,train
0.9128957465165602,0.544817036987793,6,train
0.909958482584665,0.5398007185009881,7,train
0.9099498253453712,0.5469723306951095,8,train
0.9201074987129555,0.5770257566446896,9,train
0.9260378998089398,0.598910931580482,10,train
0.8967214755320682,0.49675569261554164,11,train
0.9276152683683936,0.6075102806156029,12,train
0.9415044514739845,0.6424770958135887,13,train
0.9344361155139724,0.6240309158568916,14,train
0.9188979385180066,0.5684236647964999,15,train
0.8653860244167655,0.40918604801233505,1,validation
0.8622720545990873,0.4870901990605158,2,validation
0.8358386255605796,0.4288702796603901,3,validation
0.8403238302161053,0.41524376095956783,4,validation
0.8639057623907916,0.48333861248701065,5,validation
0.8546073557155899,0.43779920482417967,6,validation
0.8591095545988807,0.49714775593591637,7,validation
0.8459637486334413,0.44063605025120417,8,validation
0.8429910497978413,0.4117876506524578,9,validation
0.8498273374875986,0.4644618000112868,10,validation
0.8519421636393961,0.4259066757037851,11,validation
0.8434083434709096,0.45821065062809674,12,validation
0.834185229455478,0.4206573499528679,13,validation
0.8490336210938874,0.41937140333235234,14,validation
0.8488281910696539,0.4415814815171601,15,validation
0.8336723172576557,0.4010254981659614,1,test
0.8499583675604171,0.42663674026663,2,test
0.8489085581925963,0.4775090237824718,3,test
0.856686905867893,0.44105856682192895,4,test
0.8302729765900675,0.42417251465261757,5,test
0.82221601822155,0.41184238344798824,6,test
0.837614686838919,0.3914525970528144,7,test
0.8149305164957413,0.3922699824590643,8,test
0.8472155878310086,0.4636973173634269,9,test
0.8226756853823716,0.3872623320906035,10,test
0.8367662704057813,0.4578541836241674,11,test
0.8222252816897934,0.4015864835030614,12,test
0.8459048205196228,0.48087640827652417,13,test
0.8583352081419585,0.4412096125482565,14,test
0.8480224937590375,0.43741520780921944,15,test
