roc_auc,prc_auc,split,set
0.9740992287325889,0.9801751207749853,1,train
0.9739759702244029,0.9808041923905951,2,train
0.8395254418113027,0.8581719357493677,3,train
0.98654058417489,0.990129327257019,4,train
0.9236807474667719,0.939313252510633,5,train
0.8877204111367715,0.9138033006549331,6,train
0.9461320531990243,0.9569262851548509,7,train
0.9923267848207937,0.993842771344529,8,train
0.921611952861953,0.9332938485443506,9,train
0.889806573091407,0.9129883604552592,10,train
0.9569787217212467,0.9668964546270562,11,train
0.9707824201813164,0.9776912794891969,12,train
0.8580095172994004,0.8798141067425227,13,train
0.9020789264939186,0.9236683899682006,14,train
0.8649579729725289,0.8842270097595701,15,train
0.7395557905869911,0.7090317256919445,1,validation
0.7778072033898304,0.7225231275601801,2,validation
0.8150793650793651,0.8121255584577511,3,validation
0.796816976127321,0.8193770553419863,4,validation
0.7760444209413009,0.7526404717935156,5,validation
0.8146483342147013,0.7985352807046756,6,validation
0.8175342465753425,0.8398109656906119,7,validation
0.8066137566137564,0.7721451332381774,8,validation
0.7478678038379531,0.7520958531273019,9,validation
0.7932614555256065,0.8438484707340507,10,validation
0.7703919491525424,0.7643443580636117,11,validation
0.827055702917772,0.7704764893596652,12,validation
0.7976579520697167,0.7857202889840094,13,validation
0.7868852459016393,0.7699487922744138,14,validation
0.7803713527851459,0.7578037706070937,15,validation
0.7084415584415584,0.7528710824951426,1,test
0.7431506849315068,0.7639048790232433,2,test
0.7388888888888888,0.7096207934982923,3,test
0.744458653026428,0.706921363016173,4,test
0.7167817083692838,0.7656305734021125,5,test
0.6616010273972602,0.613309551120407,6,test
0.7138804015713662,0.7491910290328825,7,test
0.6988783433994823,0.7218289990166443,8,test
0.6723030821917808,0.656836531452041,9,test
0.7974818608621426,0.7306564467340466,10,test
0.7233589087809037,0.7225309417675002,11,test
0.7241379310344828,0.7540544540711653,12,test
0.6599147121535182,0.6723296561777945,13,test
0.6988416988416988,0.6008611338346721,14,test
0.6397756686798964,0.6700084800569555,15,test
