roc_auc,prc_auc,split,set
0.9581590438979545,0.8054529949320105,1,train
0.9385448448365905,0.742854849665323,2,train
0.9426094230421415,0.7420975983252794,3,train
0.8353726212067892,0.522560580922388,4,train
0.7622130242825607,0.4045376285817594,5,train
0.8330496595915098,0.5278096507976393,6,train
0.8700940495568819,0.5354896598668334,7,train
0.7964806940933119,0.43536432131605646,8,train
0.9761613625494543,0.8979932041670884,9,train
0.9374592409025694,0.7667348766089407,10,train
0.901614387102427,0.7105584400651542,11,train
0.9850552891565608,0.9392738669373533,12,train
0.7465490228415932,0.3915145515815539,13,train
0.9879239588021923,0.9522149158670137,14,train
0.812685606385718,0.47983523974096454,15,train
0.7070707070707071,0.35543558224874233,1,validation
0.7891231964483907,0.30320956302000357,2,validation
0.7689043209876543,0.48434853764729674,3,validation
0.6831983805668015,0.22896609472326213,4,validation
0.6462406015037594,0.3360933689932792,5,validation
0.7808704453441296,0.38245204167537006,6,validation
0.7155715571557156,0.36472674332338767,7,validation
0.7558922558922558,0.4929123524845454,8,validation
0.7092592592592593,0.18828039450398587,9,validation
0.7293577981651376,0.25051128165148634,10,validation
0.7248831775700935,0.3089342317907864,11,validation
0.7330097087378641,0.3373330049172465,12,validation
0.7776777677767777,0.47737866091829895,13,validation
0.6775804661487237,0.32687817097202304,14,validation
0.6215121512151215,0.24875185573485503,15,validation
0.5693852708460133,0.2579984400954461,1,test
0.6353535353535353,0.28756373806260754,2,test
0.6515486725663717,0.3293651568444611,3,test
0.5853858784893267,0.2698542033058148,4,test
0.7000000000000001,0.3928545536130709,5,test
0.5514416775884665,0.2278961184644545,6,test
0.5124521072796935,0.2777122380131021,7,test
0.6308581862446744,0.35785820573082916,8,test
0.6895356895356896,0.30418537190028,9,test
0.6895622895622895,0.3165542413534198,10,test
0.5801346801346801,0.23828640167376544,11,test
0.5411067193675889,0.22276312827470987,12,test
0.6845849802371541,0.3052669259992265,13,test
0.6200980392156863,0.16545512704771023,14,test
0.6101190476190477,0.33069065513815166,15,test
