roc_auc,prc_auc,split,set,model,dataset
0.882669213491095,0.9285058490220983,1,train,gat,sider22
0.9995993776044927,0.9997852915064152,2,train,gat,sider22
0.6814948985275989,0.785876169864664,3,train,gat,sider22
0.5951108697619694,0.7133133482843363,4,train,gat,sider22
0.9598052306432374,0.9774812720692618,5,train,gat,sider22
0.799129245826137,0.8684074591555138,6,train,gat,sider22
0.8978531551047007,0.9384865361674157,7,train,gat,sider22
0.6813823187213744,0.7794792636302271,8,train,gat,sider22
0.7975511874335928,0.8699701267542801,9,train,gat,sider22
0.8507699461663656,0.9073603760270583,10,train,gat,sider22
0.8495552376547526,0.9050690351210403,11,train,gat,sider22
0.82714753578024,0.892721174470268,12,train,gat,sider22
0.7821032525070303,0.8372862521315712,13,train,gat,sider22
0.6897020725388601,0.7830228710918259,14,train,gat,sider22
0.6070945467422096,0.6972243121696954,15,train,gat,sider22
0.6838235294117646,0.7723332991114638,1,validation,gat,sider22
0.7088888888888888,0.7456183250525917,2,validation,gat,sider22
0.6209150326797386,0.7043798570860306,3,validation,gat,sider22
0.7246835443037976,0.8093969906387228,4,validation,gat,sider22
0.7077267637178051,0.7608870079463651,5,validation,gat,sider22
0.6682968929804373,0.7620628914076348,6,validation,gat,sider22
0.7218730358265242,0.8633481693876311,7,validation,gat,sider22
0.6765060240963855,0.7943510543153126,8,validation,gat,sider22
0.6349384098544233,0.737704537298099,9,validation,gat,sider22
0.7191860465116279,0.8467438035966266,10,validation,gat,sider22
0.7352941176470589,0.7920206236878904,11,validation,gat,sider22
0.7241666666666667,0.748027569519157,12,validation,gat,sider22
0.6813186813186813,0.8121667648791707,13,validation,gat,sider22
0.6890574214517877,0.7798908535529696,14,validation,gat,sider22
0.6517441860465115,0.7709896414343868,15,validation,gat,sider22
0.604020979020979,0.8172933412637267,1,test,gat,sider22
0.6156235069278547,0.7493467346468583,2,test,gat,sider22
0.6146572104018913,0.7105085357402212,3,test,gat,sider22
0.5235930735930736,0.5566278879318597,4,test,gat,sider22
0.7078179119247897,0.8235834002157372,5,test,gat,sider22
0.6917960088691796,0.7824414628315446,6,test,gat,sider22
0.6961900049480455,0.7981201674524177,7,test,gat,sider22
0.6416799574694312,0.7645989254430037,8,test,gat,sider22
0.5804597701149425,0.6669463873377796,9,test,gat,sider22
0.6267669858641132,0.6867823724739544,10,test,gat,sider22
0.6330917874396135,0.7631833055471291,11,test,gat,sider22
0.6073674752920036,0.7191364345490089,12,test,gat,sider22
0.7094202898550724,0.8348523619578957,13,test,gat,sider22
0.650354609929078,0.7894851700746819,14,test,gat,sider22
0.6182957393483709,0.7913457337183196,15,test,gat,sider22
