roc_auc,prc_auc,split,set
0.9997701677775224,0.9989599010048316,1,train
0.99481597537176,0.9742259959237209,2,train
0.8826754385964913,0.5710068536388084,3,train
0.958441839690317,0.869084288117724,4,train
0.9915452538631346,0.964109452717527,5,train
0.9837749744137408,0.934535819872057,6,train
0.7863876831253391,0.3898317206663644,7,train
0.8839806940933118,0.6262190011626436,8,train
0.8022477283596364,0.4826024211584396,9,train
0.9976305378027043,0.9901374000533284,10,train
0.9507907649171998,0.8204187228632426,11,train
0.9826795192816501,0.9333537049088361,12,train
0.8341002171463127,0.5234905606798765,13,train
0.8634012020440044,0.590183014931943,14,train
0.9898435041341229,0.9615694588475154,15,train
0.7643097643097644,0.3752335540168116,1,validation
0.7225305216426193,0.3573154117017309,2,validation
0.6882716049382716,0.3634764166934573,3,validation
0.6685222672064778,0.23849934156228705,4,validation
0.731203007518797,0.3562456234097289,5,validation
0.7378542510121457,0.38476849138253505,6,validation
0.6948694869486949,0.4557875313345209,7,validation
0.7617845117845117,0.4468635218005611,8,validation
0.7419753086419754,0.21745181188956594,9,validation
0.7929226736566186,0.24719564612662925,10,validation
0.7021028037383178,0.3154012437242782,11,validation
0.7402912621359223,0.3404794250848437,12,validation
0.7187218721872187,0.2875337483673759,13,validation
0.7019977802441731,0.26794880077271954,14,validation
0.7254725472547254,0.37718814050705185,15,validation
0.5611685940353013,0.24981924438012884,1,test
0.6050505050505051,0.25772041450454586,2,test
0.6670353982300885,0.2929485269030108,3,test
0.5890804597701148,0.21089934014478728,4,test
0.6313725490196078,0.1580377045005944,5,test
0.6929882044560943,0.35522115440466007,6,test
0.5881226053639848,0.3012471076704212,7,test
0.6077297626293366,0.32662518285403946,8,test
0.6531531531531531,0.28159621905426313,9,test
0.6872053872053873,0.37669555906099733,10,test
0.5851851851851851,0.2075917351462734,11,test
0.6047430830039526,0.24475246185798324,12,test
0.6810276679841898,0.266131579544753,13,test
0.5774509803921569,0.13597651929758275,14,test
0.6005952380952381,0.3212692734455065,15,test
