roc_auc,prc_auc,split,set
0.9480174081237912,0.9949608073842456,1,train
0.8422966949793962,0.981259098475334,2,train
0.8477068041022436,0.9806208436795509,3,train
0.9962323390894819,0.9996718108341984,4,train
0.8542425245503696,0.982962996140398,5,train
0.943645449110577,0.9949468163381565,6,train
0.8981232451603369,0.9880499671762416,7,train
0.8751464729318024,0.9844595598425949,8,train
0.9937183774976418,0.9994518190124616,9,train
0.988254593175853,0.998993273392147,10,train
0.6563472374064419,0.9499647486303042,11,train
0.9536187949981053,0.9958557763442188,12,train
0.9983941677749865,0.999840935000647,13,train
0.8803527227722772,0.9850625867188794,14,train
0.7876576625345098,0.9718477579495675,15,train
0.7358490566037735,0.9345395811651559,1,validation
0.7309734513274336,0.9654259913312948,2,validation
0.8608695652173912,0.9895728395300573,3,validation
0.8738738738738739,0.9793074708982772,4,validation
0.8587662337662337,0.9624475478015593,5,validation
0.828855140186916,0.9548550284523919,6,validation
0.8093093093093093,0.9734274642905497,7,validation
0.7922077922077921,0.9753792657982007,8,validation
0.8920454545454546,0.9887522594882263,9,validation
0.8805309734513275,0.9879411005979322,10,validation
0.7954545454545454,0.9729217542417439,11,validation
0.780373831775701,0.9529869870214386,12,validation
0.716304347826087,0.9692110523578736,13,validation
0.7007797270955166,0.9648186845247625,14,validation
0.7580419580419581,0.9570659080108033,15,validation
0.4874031007751938,0.9463547767958539,1,test
0.6721311475409836,0.9168445632128854,2,test
0.702995867768595,0.9133562795348147,3,test
0.7856404958677686,0.9615372796837875,4,test
0.6119791666666667,0.9491412071343694,5,test
0.6699380165289256,0.9250819397176433,6,test
0.9389312977099237,0.9970189128470341,7,test
0.6603053435114503,0.9622086555584566,8,test
0.5475206611570248,0.9083433196787886,9,test
0.8108831400535237,0.9450297606585619,10,test
0.6596980255516841,0.9469857484544705,11,test
0.6633333333333333,0.9497786025249058,12,test
0.6980314960629921,0.9599305175949229,13,test
0.7154471544715447,0.9522700644447706,14,test
0.6896174863387977,0.9274796788219803,15,test
