roc_auc,prc_auc,split,set
0.7820542279411766,0.9108628658163369,1,train
0.8633177349215353,0.9513899819692795,2,train
0.9162211766762319,0.9775342116375816,3,train
0.8417424991027929,0.9466389796631876,4,train
0.849809320509438,0.9505414546153661,5,train
0.701813790032142,0.8790572156272025,6,train
0.8906050266937364,0.9649098830790726,7,train
0.9731306457009032,0.9924683965685023,8,train
0.9662127907866545,0.9909853363481629,9,train
0.9461181923522596,0.9856366003482508,10,train
0.7074968042709979,0.8852039422718752,11,train
0.926889405895474,0.9796283639774344,12,train
0.940651755212214,0.9836920324873053,13,train
0.9540363074546157,0.9865939543366333,14,train
0.989893137633578,0.9973680022955405,15,train
0.8203007518796993,0.936256343780792,1,validation
0.6258417508417508,0.8600899261494663,2,validation
0.6870456047587573,0.8580140210784564,3,validation
0.7228708791208791,0.8580687851967057,4,validation
0.7391975308641975,0.9148494462676128,5,validation
0.767531556802244,0.8594589232508629,6,validation
0.6571428571428571,0.8473196186354242,7,validation
0.6877551020408162,0.8809339014687433,8,validation
0.6932330827067669,0.8673523047244995,9,validation
0.7417293233082706,0.9010556050132468,10,validation
0.6111111111111113,0.8448951941502402,11,validation
0.6721598877980365,0.806559684452558,12,validation
0.6655339805825243,0.884921115428052,13,validation
0.7264660493827162,0.8895710209495303,14,validation
0.7645511921458625,0.9041850595383374,15,validation
0.5695807314897413,0.8817304030526179,1,test
0.7153263403263402,0.8833662595853313,2,test
0.7474702380952382,0.8822011078924709,3,test
0.583732057416268,0.7759498488952474,4,test
0.5851540616246499,0.7988603817868216,5,test
0.642632781267847,0.81881527719138,6,test
0.6346801346801347,0.8641078402320614,7,test
0.625086625086625,0.8836329753473899,8,test
0.6244172494172495,0.8413373241639344,9,test
0.6050595238095238,0.8052976277568105,10,test
0.6521952817824377,0.842337308332777,11,test
0.6929397443700548,0.8906346201445721,12,test
0.6499143346659052,0.8421031956992352,13,test
0.6171328671328671,0.8078309809079309,14,test
0.7263729246487866,0.8984832541503075,15,test
