roc_auc,prc_auc,split,set
0.9769112134936748,0.6123504528438489,1,train
0.9807208811502441,0.5916490523014638,2,train
0.9555025268497753,0.40741814416675004,3,train
0.9466963858618097,0.47994273418874356,4,train
0.9435541406160101,0.4122829668037928,5,train
0.9604095867645336,0.4865577654454291,6,train
0.9403041438709819,0.3946498818883222,7,train
0.9397762037101277,0.3942353858105977,8,train
0.9406856722183603,0.3837016157634746,9,train
0.9832474638975218,0.662855646723537,10,train
0.9721025378587779,0.6186060908858612,11,train
0.969212789280716,0.5605910523740517,12,train
0.9835763813478968,0.6274383826784008,13,train
0.9728202929526272,0.5555822837392561,14,train
0.9146939618077361,0.2779734437242604,15,train
0.8519163763066202,0.32232891613404147,1,validation
0.9579941002949852,0.5600315842389035,2,validation
0.7716814159292036,0.07866214474680774,3,validation
0.9125518058022499,0.22038770389808982,4,validation
0.9077694235588972,0.2947274371630123,5,validation
0.8323214285714285,0.3631352494533668,6,validation
0.9185420743639923,0.45275058587655004,7,validation
0.8446043165467626,0.22731154169927642,8,validation
0.9153669724770642,0.18081413721409828,9,validation
0.9378330373001776,0.5534900397932977,10,validation
0.923226643598616,0.25087787027127656,11,validation
0.9050438596491228,0.3630248334400386,12,validation
0.7672531992687385,0.24293588749503925,13,validation
0.8910917261432726,0.273783889842517,14,validation
0.8774193548387097,0.37492042289296634,15,validation
0.8653150580620598,0.20665876964502183,1,test
0.8246815286624203,0.29487605522447596,2,test
0.8963166209362268,0.4797148760089499,3,test
0.8770145405056945,0.2840505922806899,4,test
0.7812004754358163,0.11785580332241057,5,test
0.8555800786872662,0.21781960258054098,6,test
0.849407162938516,0.3205063792832474,7,test
0.8783311125916056,0.17214824802637585,8,test
0.7873761085028691,0.13753541785764148,9,test
0.7580589849108367,0.19247780892169722,10,test
0.723864734299517,0.1716899076230666,11,test
0.8270425226946966,0.15030482742168036,12,test
0.8765031645569621,0.40371210074893116,13,test
0.9062971342383106,0.33798459433155625,14,test
0.84297411516112,0.13840687433146034,15,test
