roc_auc,prc_auc,split,set,model,dataset
0.9563430325456228,0.9959648761765317,1,train,attentivefp,sider7
0.8098351694558911,0.9765820794954442,2,train,attentivefp,sider7
0.823364048102452,0.9796794120121322,3,train,attentivefp,sider7
0.6356736859199914,0.9444956648131303,4,train,attentivefp,sider7
0.7903263017463613,0.9718994427720482,5,train,attentivefp,sider7
0.8526953402592129,0.9845919780749912,6,train,attentivefp,sider7
0.6417220826560268,0.9385362972390998,7,train,attentivefp,sider7
0.6366934223888758,0.9385759365284565,8,train,attentivefp,sider7
0.8924191750278707,0.9892192237193816,9,train,attentivefp,sider7
0.9045384951881015,0.990746869117773,10,train,attentivefp,sider7
0.7618366832057859,0.9690793385485272,11,train,attentivefp,sider7
0.8114978617441672,0.9757895688706106,12,train,attentivefp,sider7
0.920329047830156,0.9915755036029203,13,train,attentivefp,sider7
0.7502372112211221,0.9623946801550385,14,train,attentivefp,sider7
0.9392410545119905,0.9943202160675597,15,train,attentivefp,sider7
0.737513873473918,0.943661253114713,1,validation,attentivefp,sider7
0.7601769911504425,0.9745973019591354,2,validation,attentivefp,sider7
0.8336956521739131,0.9816996466809138,3,validation,attentivefp,sider7
0.8078078078078078,0.9731472769239226,4,validation,attentivefp,sider7
0.8116883116883117,0.9571604258014084,5,validation,attentivefp,sider7
0.6991822429906541,0.9188810054272292,6,validation,attentivefp,sider7
0.704954954954955,0.9535846806615124,7,validation,attentivefp,sider7
0.622564935064935,0.9308557138401264,8,validation,attentivefp,sider7
0.8327922077922076,0.9787261305042917,9,validation,attentivefp,sider7
0.8619469026548672,0.9858011693346332,10,validation,attentivefp,sider7
0.676948051948052,0.9483539807002326,11,validation,attentivefp,sider7
0.7838785046728971,0.9585335388724534,12,validation,attentivefp,sider7
0.7108695652173913,0.9674125289443506,13,validation,attentivefp,sider7
0.6832358674463938,0.9675937235334575,14,validation,attentivefp,sider7
0.7594405594405594,0.964722856449906,15,validation,attentivefp,sider7
0.5862403100775194,0.9617976312170368,1,test,attentivefp,sider7
0.5836065573770491,0.9041855502508609,2,test,attentivefp,sider7
0.6260330578512397,0.8915578220783261,3,test,attentivefp,sider7
0.6472107438016529,0.921479711417075,4,test,attentivefp,sider7
0.6380208333333334,0.9351783921829396,5,test,attentivefp,sider7
0.6606404958677686,0.9105093761374707,6,test,attentivefp,sider7
0.5903307888040713,0.9686409867164105,7,test,attentivefp,sider7
0.7798982188295166,0.9866262941095219,8,test,attentivefp,sider7
0.44783057851239666,0.8421070239921334,9,test,attentivefp,sider7
0.7658340767172168,0.9360079175027761,10,test,attentivefp,sider7
0.6196283391405343,0.9145990832477766,11,test,attentivefp,sider7
0.6406666666666666,0.943001582636458,12,test,attentivefp,sider7
0.5433070866141733,0.9169621370192389,13,test,attentivefp,sider7
0.6986062717770035,0.9508626037433603,14,test,attentivefp,sider7
0.5808743169398908,0.9135505905837784,15,test,attentivefp,sider7
