auc_roc,auc_prc,split,set
0.9675217988287896,0.987192858282451,1,train
0.8132605526682724,0.9157267563052585,2,train
0.8290185539425662,0.9244494320984991,3,train
0.8245994231693639,0.9241262467631289,4,train
0.8593070502753201,0.9326574030336108,5,train
0.906776196995853,0.9650379599361196,6,train
0.9242214424585244,0.9711756947453446,7,train
0.851952051456973,0.9421582195735723,8,train
0.8846199806415379,0.9570225912810746,9,train
0.8335041003717618,0.9274966201802336,10,train
0.8263960102547667,0.9242900827523715,11,train
0.801931826657716,0.9081809899756585,12,train
0.6909400123685838,0.8304748824879526,13,train
0.8172010485985077,0.9135343945645813,14,train
0.8261925231516922,0.9183133228327844,15,train
0.7700581395348838,0.8581601175205534,1,validation
0.7014652014652014,0.824992125393307,2,validation
0.6759259259259259,0.8298244801738321,3,validation
0.7130813953488373,0.834463539199752,4,validation
0.76203007518797,0.9156571443273509,5,validation
0.7135633551457465,0.8101595924126725,6,validation
0.7295454545454547,0.8306450338422257,7,validation
0.6805194805194805,0.8407992454835534,8,validation
0.711046511627907,0.8114190966310969,9,validation
0.753250773993808,0.8817451003671242,10,validation
0.6296296296296297,0.7389061539265265,11,validation
0.6890284203569068,0.82651181183758,12,validation
0.7377279102384292,0.890984984868102,13,validation
0.7361823361823362,0.8394878655771109,14,validation
0.6265262515262515,0.7439105204295926,15,validation
0.5386904761904763,0.7867822450059945,1,test
0.6083621969322117,0.7791952907486275,2,test
0.6611721611721612,0.812186177228815,3,test
0.6246376811594203,0.744611016439534,4,test
0.6357927786499215,0.8262878709860608,5,test
0.6723057644110275,0.8441580170193917,6,test
0.6396907216494846,0.7993620306442641,7,test
0.6129718234981392,0.783057796369336,8,test
0.5864661654135338,0.7590453396071977,9,test
0.6857666143380431,0.8577959706011553,10,test
0.6574715487382483,0.8043378102191039,11,test
0.6392874814448293,0.7509016143558374,12,test
0.6927027027027027,0.8582961167993702,13,test
0.5528052805280528,0.7815477906448259,14,test
0.6225412014885698,0.8013199684051435,15,test
