roc_auc,prc_auc,split,set,model,dataset
0.8494447388855336,0.982950739992168,1,train,gcn,sider17
0.7057543520309478,0.9676118927479914,2,train,gcn,sider17
0.9985907859078591,0.9998898562861662,3,train,gcn,sider17
0.8741083009079119,0.9887127479202761,4,train,gcn,sider17
0.9992168085833069,0.9999389991288454,5,train,gcn,sider17
0.6630133040016761,0.960154069889406,6,train,gcn,sider17
0.9996487249331345,0.9999733596997206,7,train,gcn,sider17
0.9959132718557515,0.9996786109198186,8,train,gcn,sider17
0.7897572695473979,0.9762576471856015,9,train,gcn,sider17
1.0,1.0,10,train,gcn,sider17
0.7016926417986715,0.9624581693332087,11,train,gcn,sider17
0.7400060222824452,0.9686780071224151,12,train,gcn,sider17
0.9127132066276804,0.9921018998027786,13,train,gcn,sider17
0.702255265420159,0.967152178877591,14,train,gcn,sider17
0.6844143330322191,0.9602051740558915,15,train,gcn,sider17
0.7056530214424952,0.9609151788373453,1,validation,gcn,sider17
0.6972027972027971,0.9482156729899991,2,validation,gcn,sider17
0.791871921182266,0.9850991801246358,3,validation,gcn,sider17
0.7563025210084033,0.9896143160851265,4,validation,gcn,sider17
0.7880434782608695,0.9833949024932682,5,validation,gcn,sider17
0.8486725663716813,0.9840900628085368,6,validation,gcn,sider17
0.7254237288135593,0.9827842764946675,7,validation,gcn,sider17
0.9088495575221239,0.9910635352113482,8,validation,gcn,sider17
0.7305084745762712,0.986123039779914,9,validation,gcn,sider17
0.756637168141593,0.9754221698650076,10,validation,gcn,sider17
0.6891233766233766,0.9546200966651175,11,validation,gcn,sider17
0.8475783475783476,0.9902754876831413,12,validation,gcn,sider17
0.7932203389830508,0.9897315857895413,13,validation,gcn,sider17
0.7760869565217391,0.9777309536044589,14,validation,gcn,sider17
0.6304347826086956,0.9559074437783818,15,validation,gcn,sider17
0.6317829457364341,0.9696831791733254,1,test,gcn,sider17
0.5923520923520924,0.929982394373064,2,test,gcn,sider17
0.7655038759689923,0.9600333016915508,3,test,gcn,sider17
0.6155632984901278,0.9170399930259199,4,test,gcn,sider17
0.6666666666666667,0.9799059870675497,5,test,gcn,sider17
0.6699999999999999,0.945077004512746,6,test,gcn,sider17
0.5800000000000001,0.933057860805487,7,test,gcn,sider17
0.681592039800995,0.9872264003189125,8,test,gcn,sider17
0.6065891472868217,0.9649671885526864,9,test,gcn,sider17
0.6240601503759399,0.9841632731683145,10,test,gcn,sider17
0.5729166666666667,0.9419813301669875,11,test,gcn,sider17
0.623263888888889,0.9387216640890627,12,test,gcn,sider17
0.6320346320346321,0.941425488810889,13,test,gcn,sider17
0.6554752066115703,0.9095979720171804,14,test,gcn,sider17
0.7032967032967034,0.9583577169734727,15,test,gcn,sider17
