auc_roc,auc_prc,split,set
0.9701809306520932,0.9834372058293781,1,train
0.9484735213635469,0.974286619939743,2,train
0.9222074874305037,0.9617070595028944,3,train
0.9893384016653091,0.9945400454986123,4,train
0.9062721429970269,0.9468626022730147,5,train
0.8920696603339091,0.9436760647812513,6,train
0.9665345802293022,0.9823702021701078,7,train
0.9723824487772985,0.9849409339093154,8,train
0.9670943054877523,0.9819701929684328,9,train
0.8781428290379698,0.92963495677775,10,train
0.9440291417036853,0.9712136606847466,11,train
0.9340554305170823,0.9674263696909724,12,train
0.9684352947418687,0.9830234501817843,13,train
0.9850028785261946,0.9925569794976596,14,train
0.9540545325779035,0.9762080238915394,15,train
0.6982570806100218,0.7093986106721067,1,validation
0.7619444444444444,0.8454374678721911,2,validation
0.6601307189542484,0.7027184741718521,3,validation
0.6973532796317606,0.7820289904488424,4,validation
0.6578947368421053,0.7219981831734055,5,validation
0.6812428078250863,0.8104724874223036,6,validation
0.7265870521684474,0.84750028276725,7,validation
0.7135542168674698,0.8154615748688582,8,validation
0.6758118701007839,0.7850698946480358,9,validation
0.6816860465116279,0.81625624735232,10,validation
0.667755991285403,0.7332720207592902,11,validation
0.7244444444444444,0.7698095106502882,12,validation
0.73992673992674,0.8535842357002098,13,validation
0.7055796316359697,0.7407824305294508,14,validation
0.6712209302325581,0.7616659194272837,15,validation
0.541083916083916,0.7721476718553049,1,test
0.6691352126134735,0.7909020488631282,2,test
0.6087470449172577,0.7221058122947454,3,test
0.6562770562770563,0.6908944841036475,4,test
0.731815932706581,0.8333202666120884,5,test
0.6620842572062084,0.7412234077882938,6,test
0.6613062840178129,0.754054910067462,7,test
0.6469962785752259,0.7916343709316533,8,test
0.632183908045977,0.7126426479799961,9,test
0.6219790241678066,0.6860290833465248,10,test
0.6314009661835749,0.7485394939935753,11,test
0.6374663072776281,0.7173163272473824,12,test
0.6454106280193236,0.8062357091786181,13,test
0.6340425531914894,0.7472215940346751,14,test
0.7208020050125313,0.8468284300458593,15,test
