roc_auc,prc_auc,split,set
0.8829405687776544,0.2821242752172196,1,train
0.9631901840490797,0.36564298627087366,2,train
0.982896174863388,0.4970255331510727,3,train
0.999970761943746,0.9983313578443634,4,train
0.9996952555092089,0.9857381360798574,5,train
0.9781013480931715,0.521402047679733,6,train
0.9489142150013972,0.45212413642596805,7,train
0.9980295103269047,0.8967386175473757,8,train
0.9984265018062642,0.9146438890795062,9,train
0.9385177989829153,0.5097711924685784,10,train
0.9981876138433515,0.925148653517342,11,train
0.9923373431157125,0.7992339561101078,12,train
0.9716001013585951,0.5259588074781577,13,train
0.9971113399542701,0.8468849786691044,14,train
0.9053945849316598,0.30122305446596986,15,train
0.835978835978836,0.12511177123246542,1,validation
0.7383828996282528,0.2405582727176964,2,validation
0.9706959706959707,0.18417101689160512,3,validation
0.8788359788359787,0.09906211247827379,4,validation
0.8690036900369005,0.1383732023316544,5,validation
0.8428571428571429,0.1073007335930863,6,validation
0.8309002433090024,0.04690083991554579,7,validation
0.9708029197080292,0.31166666666666665,8,validation
0.9348093480934809,0.43052631221248494,9,validation
0.8364312267657993,0.13688413882285014,10,validation
0.9355231143552311,0.07320060207991243,11,validation
0.9147058823529413,0.14167729930887826,12,validation
0.9853479853479854,0.33161630036630035,13,validation
0.8929440389294404,0.044489568754274636,14,validation
0.9114391143911439,0.3496489808969734,15,validation
0.8095238095238095,0.3738810217943035,1,test
0.9552380952380952,0.36440099165663076,2,test
0.7956810631229235,0.12118893083507914,3,test
0.5802879291251384,0.04037394079390133,4,test
0.8615725359911406,0.08267199362279426,5,test
0.7125279642058167,0.1782673641471054,6,test
0.8095823095823096,0.40293074514115246,7,test
0.8399339933993399,0.04651758321694412,8,test
0.8887417218543047,0.09497509713026955,9,test
0.9562706270627063,0.13393195346320347,10,test
0.8842857142857143,0.1147808604857876,11,test
0.9169435215946844,0.2242158163391558,12,test
0.7938105891126025,0.1989108917896489,13,test
0.5576158940397351,0.23312625934728615,14,test
0.7933774834437087,0.18510536909870595,15,test
