roc_auc,prc_auc,split,set
0.7011593916835852,0.41114723243733176,1,train
0.9036610163391636,0.7453504382160269,2,train
0.9344904308816613,0.7957590604584642,3,train
0.88823370878406,0.6882931633470307,4,train
0.7074966912459822,0.4110420064854659,5,train
0.8355953644194634,0.621130369364667,6,train
0.9915900735294118,0.9731628127483456,7,train
0.8815315562381161,0.717369053801249,8,train
0.9926882524285121,0.9771740963630161,9,train
0.8419015230997431,0.6249774657792967,10,train
0.9881909954653423,0.9614865581509482,11,train
0.98532792908104,0.9418952926227009,12,train
0.913169913231184,0.7581677747884679,13,train
0.979285046728972,0.9266939757681413,14,train
0.7910994516921912,0.5294034559028304,15,train
0.6933235509904622,0.3519664816959924,1,validation
0.7461746174617462,0.5150108086769107,2,validation
0.6498649864986499,0.24008667267577954,3,validation
0.7254150702426565,0.5436735058227185,4,validation
0.7225015713387806,0.4890608310994541,5,validation
0.7498165810711666,0.46994817502940595,6,validation
0.7039618488628027,0.39537108266523796,7,validation
0.7293771043771043,0.3617407176231312,8,validation
0.6637589214908802,0.343631415915528,9,validation
0.7208163265306123,0.4529184629055815,10,validation
0.8061224489795917,0.5039290643547276,11,validation
0.7019230769230769,0.39911627047648157,12,validation
0.7405017921146954,0.42736680814320577,13,validation
0.6567669172932331,0.3695783766669968,14,validation
0.7248716067498165,0.48105249748018664,15,validation
0.6557682083997873,0.4718257360211391,1,test
0.6513409961685824,0.33049215908657453,2,test
0.7218502738892271,0.4647680333813277,3,test
0.6922558922558922,0.35019567749437513,4,test
0.6928571428571428,0.38759308918536883,5,test
0.7456293706293706,0.46402981142330935,6,test
0.7277258566978193,0.5061335612104699,7,test
0.6727855477855478,0.36303646572714293,8,test
0.6953271028037383,0.31531860332303446,9,test
0.6831585845347314,0.3805667456702466,10,test
0.6424116424116424,0.37250137879633294,11,test
0.6860712387028176,0.5581827898399543,12,test
0.7535885167464115,0.552422219744058,13,test
0.6329729729729731,0.4374458474809075,14,test
0.7286082474226804,0.5397804377011639,15,test
