auc_roc,auc_prc,split,set
0.7165923807921958,0.9628872386687621,1,train
0.6707121742100366,0.9578109419829937,2,train
0.956686046511628,0.9962957511345736,3,train
0.9459043891529214,0.9955121512656361,4,train
0.7938806036792284,0.9758044809935734,5,train
0.7554953327311051,0.9739655050039333,6,train
0.8147133654522816,0.979368039073123,7,train
0.9191319300703755,0.9922960644658776,8,train
0.9303335829924525,0.9939098905992295,9,train
0.9435647514819882,0.9951500254034178,10,train
0.9499661616950388,0.9951003498731441,11,train
0.8615098678335418,0.984237452556258,12,train
0.7947561242344707,0.9732706225019601,13,train
0.9413702690378477,0.994972151149577,14,train
0.7321135430916554,0.965431393191581,15,train
0.8033033033033032,0.9756970951097035,1,validation
0.6970443349753694,0.9778253512768871,2,validation
0.8053735255570118,0.969387391764071,3,validation
0.7647444298820447,0.9624024570444951,4,validation
0.739766081871345,0.9702628587800378,5,validation
0.8266990291262136,0.9529173054505374,6,validation
0.8482142857142857,0.9839931976248787,7,validation
0.7309941520467835,0.9588106693128959,8,validation
0.8086500655307995,0.9726243369915686,9,validation
0.9322660098522166,0.9953971993537949,10,validation
0.7033898305084745,0.9839368428494242,11,validation
0.8333333333333334,0.9856811207781272,12,validation
0.7920353982300886,0.9788690243448595,13,validation
0.8145645645645645,0.9783664391556781,14,validation
0.6375811688311689,0.9552937224725022,15,validation
0.8582089552238805,0.9965193287462352,1,test
0.5820695807314897,0.8930731168635431,2,test
0.6163194444444444,0.9498677850683414,3,test
0.7593795093795095,0.9722333231643379,4,test
0.6513333333333333,0.9374031622930632,5,test
0.7703488372093024,0.9823083979482204,6,test
0.6813186813186813,0.9650517714559573,7,test
0.645054945054945,0.9739576808474547,8,test
0.5440944881889763,0.9337859302414321,9,test
0.6459194214876034,0.9028110196472074,10,test
0.6276041666666666,0.9545180186393825,11,test
0.6759999999999999,0.9567183831417579,12,test
0.5763888888888888,0.9499415514052727,13,test
0.6883116883116883,0.9564400932352616,14,test
0.6493333333333333,0.9447383327241207,15,test
