roc_auc,prc_auc,split,set
0.9711515319360784,0.9722802761386471,1,train
0.7848347226591171,0.7735132972995431,2,train
0.7329426840099236,0.7030743090788889,3,train
0.9560363904597983,0.9576204589800583,4,train
0.9641821531428871,0.963767655548415,5,train
0.9171508817466482,0.9001599864770025,6,train
0.9313520370339862,0.9282538279562318,7,train
0.9479572224138781,0.9464108327648788,8,train
0.9627364229983373,0.9627849028345181,9,train
0.8896877305138924,0.8877902747957387,10,train
0.8229947382035239,0.8005574133011115,11,train
0.7654175195507269,0.7368846841927843,12,train
0.9279768023040066,0.9228448511435953,13,train
0.8988784703070417,0.8925124303208553,14,train
0.9465885788342603,0.9489132765112865,15,train
0.7677248677248678,0.745378204225588,1,validation
0.7029411764705882,0.6570062100691695,2,validation
0.6508958566629339,0.5232370087986183,3,validation
0.6726694915254238,0.6271963217396663,4,validation
0.6665768194070081,0.5345980693307087,5,validation
0.6911764705882353,0.6334677527899347,6,validation
0.7578249336870027,0.7749117594589461,7,validation
0.6980676328502415,0.6891115458166485,8,validation
0.6850523993381137,0.6345903461812648,9,validation
0.6613888888888889,0.5737676508639878,10,validation
0.6073972602739726,0.5646326595496789,11,validation
0.6978609625668448,0.6450463803355592,12,validation
0.7253968253968254,0.7272062544392337,13,validation
0.6603174603174603,0.6839466215700372,14,validation
0.5752259436469962,0.5325887921271255,15,validation
0.48956975228161664,0.5650120346698163,1,test
0.7012221737232649,0.5813238351596766,2,test
0.6405117270788913,0.5898035154761825,3,test
0.6756578947368421,0.5374759693104613,4,test
0.674135723431498,0.6599479500531491,5,test
0.5780095610604086,0.47339165016743606,6,test
0.5990183525394793,0.6308741916829734,7,test
0.6051282051282051,0.6039018808779002,8,test
0.6223358908780904,0.5721901486626808,9,test
0.6562233589087808,0.6301106315533018,10,test
0.6512439982540376,0.5948906583514914,11,test
0.6412671232876712,0.5457815748337431,12,test
0.6688955996548749,0.6642373548104099,13,test
0.6348484848484848,0.5947999252988369,14,test
0.7035607035607035,0.6689023572015663,15,test
