roc_auc,prc_auc,split,set,model,dataset
0.8957544535907921,0.9373912090423238,1,train,gcn,sider27
0.7722859225874867,0.8624822874837628,2,train,gcn,sider27
0.696692153950529,0.8259652269646991,3,train,gcn,sider27
0.5301174152529958,0.7769003047579632,4,train,gcn,sider27
0.9245015959872321,0.953421081034946,5,train,gcn,sider27
0.6175822561692126,0.752186907432228,6,train,gcn,sider27
0.8523958048335614,0.9132493788583232,7,train,gcn,sider27
0.645127222982216,0.7770199115147175,8,train,gcn,sider27
0.8565011909003957,0.9244880463700416,9,train,gcn,sider27
0.9907226616363858,0.9955457526834324,10,train,gcn,sider27
0.6562416925121843,0.7701608473076847,11,train,gcn,sider27
0.7161111007826879,0.8381413061163958,12,train,gcn,sider27
0.9804138735062663,0.9895515384735769,13,train,gcn,sider27
0.9697507313437816,0.985628510454841,14,train,gcn,sider27
0.7520381565082358,0.8638870299890128,15,train,gcn,sider27
0.6982163406214039,0.7955276350396856,1,validation,gcn,sider27
0.6266253869969041,0.766899252644101,2,validation,gcn,sider27
0.6590145576707728,0.7503926060061915,3,validation,gcn,sider27
0.6169076052796982,0.8452013869843747,4,validation,gcn,sider27
0.6475602586713698,0.7429577118017165,5,validation,gcn,sider27
0.6455696202531646,0.791069593394177,6,validation,gcn,sider27
0.684776613348042,0.7547900962975701,7,validation,gcn,sider27
0.6276162790697675,0.7245477150669171,8,validation,gcn,sider27
0.6363381858902576,0.7061460953772466,9,validation,gcn,sider27
0.6898656898656899,0.8251703494973451,10,validation,gcn,sider27
0.7028554431885783,0.801372683461629,11,validation,gcn,sider27
0.6536248561565017,0.7743998355762289,12,validation,gcn,sider27
0.6724137931034482,0.8347721816307253,13,validation,gcn,sider27
0.6880813953488373,0.7784719400027837,14,validation,gcn,sider27
0.6045584045584046,0.6881600439810791,15,validation,gcn,sider27
0.5731162196679438,0.8402015766557357,1,test,gcn,sider27
0.5144796380090497,0.6258108468676689,2,test,gcn,sider27
0.5827319587628865,0.7753353650101444,3,test,gcn,sider27
0.46973562152133586,0.7350732215522455,4,test,gcn,sider27
0.5866361788617886,0.7398509197446785,5,test,gcn,sider27
0.5305474095796676,0.7074811032038649,6,test,gcn,sider27
0.5319817247287264,0.7706868595638864,7,test,gcn,sider27
0.6162371134020619,0.7579128816186067,8,test,gcn,sider27
0.5460758377425043,0.6486323398540784,9,test,gcn,sider27
0.6195402298850574,0.7223997371033861,10,test,gcn,sider27
0.6069311445508435,0.7247084633634955,11,test,gcn,sider27
0.5509883198562444,0.6760228859863702,12,test,gcn,sider27
0.536789297658863,0.7010807422103118,13,test,gcn,sider27
0.5153846153846153,0.6306750326610229,14,test,gcn,sider27
0.5641385767790262,0.6625067103871183,15,test,gcn,sider27
