roc_auc,prc_auc,split,set
0.9144673637969728,0.4072368014552314,1,train
0.9960734053634525,0.9520474057541995,2,train
0.9305322998299009,0.5054723386573962,3,train
0.9052717674176518,0.34733826291708214,4,train
0.9584203012037561,0.6098568493023312,5,train
0.8574753702467091,0.28198977784296514,6,train
0.9237568110682574,0.499827002717683,7,train
0.9457808142402798,0.5707058822928431,8,train
0.9016090428683143,0.4978206208138557,9,train
0.965162409435629,0.6858535133045371,10,train
0.9095129851782854,0.4371537687192786,11,train
0.8726875235232072,0.32051615531551136,12,train
0.9786552127917306,0.775466189235926,13,train
0.9347663078542874,0.49563023746593526,14,train
0.9857154455007422,0.8595947752891221,15,train
0.8724240994179645,0.3380285997363121,1,validation
0.9017324623686452,0.49484668748109506,2,validation
0.9159999999999999,0.5150466847884047,3,validation
0.8468431771894094,0.5188526155415409,4,validation
0.9044374719856566,0.48952722772492224,5,validation
0.9163412305823136,0.3314126740106042,6,validation
0.8978486055776893,0.4809926305124011,7,validation
0.8519269776876267,0.4523268039895812,8,validation
0.9360265225933203,0.3696376761571771,9,validation
0.8733061224489795,0.3030125414503663,10,validation
0.827629816991519,0.24204910886050174,11,validation
0.8366402116402116,0.24449600518034142,12,validation
0.8504904051172708,0.4323213038984407,13,validation
0.8011313131313131,0.26856588876688103,14,validation
0.8797784365735684,0.4881587337517896,15,validation
0.816247215507844,0.4182070732149207,1,test
0.8860379247762689,0.5400562265970338,2,test
0.8071986034093243,0.336192319290554,3,test
0.7989527352900647,0.25835506159503824,4,test
0.8367346938775511,0.34605651554665795,5,test
0.8300202356862278,0.17829574971632386,6,test
0.9136029411764706,0.3128160000671217,7,test
0.8662328048855715,0.3364845903877095,8,test
0.8794624949859606,0.40472602093799714,9,test
0.7934135450260481,0.2989459078185452,10,test
0.9090588898281206,0.5331952234025712,11,test
0.7935767590618336,0.19341343456218313,12,test
0.6939181286549707,0.2130350572375621,13,test
0.813692480359147,0.30267242188600063,14,test
0.8904930766632895,0.356707061401778,15,test
