roc_auc,prc_auc,split,set,model,dataset
0.7287644389438944,0.1879721339056745,1,train,gat,sider23
0.6589429548714554,0.13395673210663805,2,train,gat,sider23
0.6430268389662028,0.13430762046726422,3,train,gat,sider23
0.6997128932391977,0.15305218580903923,4,train,gat,sider23
0.5880375588773206,0.1207042445559695,5,train,gat,sider23
0.7105694867588469,0.22059113932079857,6,train,gat,sider23
0.7581187236799483,0.1954842199002956,7,train,gat,sider23
0.6039459299296026,0.13284308317373703,8,train,gat,sider23
0.5503065774804906,0.0978670075115772,9,train,gat,sider23
0.4784989919051488,0.1021120365207056,10,train,gat,sider23
0.9833300198807157,0.8321796176372556,11,train,gat,sider23
0.740612648221344,0.199700336114426,12,train,gat,sider23
0.6462252475247524,0.14225988936598344,13,train,gat,sider23
0.5818321733827645,0.48582674689240957,14,train,gat,sider23
0.7810650887573964,0.585820895522388,15,train,gat,sider23
0.7747747747747747,0.30140825630728335,1,validation,gat,sider23
0.6891891891891893,0.25679360076269864,2,validation,gat,sider23
0.7432432432432432,0.18313680418438538,3,validation,gat,sider23
0.6558441558441559,0.19337501248903025,4,validation,gat,sider23
0.7094594594594594,0.23928234594777004,5,validation,gat,sider23
0.7229064039408868,0.12194879825398151,6,validation,gat,sider23
0.7042042042042042,0.2628332706335893,7,validation,gat,sider23
0.7491883116883117,0.15913443778796543,8,validation,gat,sider23
0.6,0.1284727549953113,9,validation,gat,sider23
0.6327433628318584,0.11379574318434191,10,validation,gat,sider23
0.6159844054580896,0.08714581706715754,11,validation,gat,sider23
0.5805309734513274,0.18572754611929043,12,validation,gat,sider23
0.7141592920353982,0.14290245743563773,13,validation,gat,sider23
0.646551724137931,0.5393258426966292,14,validation,gat,sider23
0.7319790301441678,0.5114930955483951,15,validation,gat,sider23
0.6246666666666667,0.13722015217967407,1,test,gat,sider23
0.71875,0.10217651586876761,2,test,gat,sider23
0.5571705426356589,0.0687094913497109,3,test,gat,sider23
0.64,0.1456589975423476,4,test,gat,sider23
0.4386724386724386,0.06684239716047767,5,test,gat,sider23
0.5772005772005773,0.08971337290470094,6,test,gat,sider23
0.6866141732283464,0.13019197565181884,7,test,gat,sider23
0.5673333333333334,0.1140606434977495,8,test,gat,sider23
0.6092896174863387,0.14259258202553343,9,test,gat,sider23
0.487012987012987,0.07719394481678019,10,test,gat,sider23
0.6666666666666666,0.1475778405425835,11,test,gat,sider23
0.6611570247933884,0.19265293510216047,12,test,gat,sider23
0.5627177700348431,0.1307538736579002,13,test,gat,sider23
0.5330708661417323,0.44698188032669395,14,test,gat,sider23
0.5641695702671312,0.3688168806971848,15,test,gat,sider23
