roc_auc,prc_auc,split,set,model,dataset
0.6842363824408181,0.2930037571040154,1,train,mpnn,sider8
0.6797366757373354,0.274514829220562,2,train,mpnn,sider8
0.608470677337674,0.4351102106822887,3,train,mpnn,sider8
0.683292276873934,0.3263188580506078,4,train,mpnn,sider8
0.6450689845474613,0.28612105719855324,5,train,mpnn,sider8
0.5769423307969563,0.2094862049177691,6,train,mpnn,sider8
0.6726549782962561,0.27997320104983175,7,train,mpnn,sider8
0.621368650884854,0.23398325315282004,8,train,mpnn,sider8
0.7404433502891178,0.3765524493958007,9,train,mpnn,sider8
0.673179970436068,0.29450035976595146,10,train,mpnn,sider8
0.6628132392885306,0.297157413226078,11,train,mpnn,sider8
0.5854458864540203,0.21781698678511388,12,train,mpnn,sider8
0.707366482504604,0.2939525102390401,13,train,mpnn,sider8
0.7110858111149355,0.3265496753978395,14,train,mpnn,sider8
0.609690155351472,0.24192910844059418,15,train,mpnn,sider8
0.6860269360269361,0.30353109153969504,1,validation,mpnn,sider8
0.6420643729189789,0.17743807057692057,2,validation,mpnn,sider8
0.703125,0.5881458854769392,3,validation,mpnn,sider8
0.589574898785425,0.1800263533633772,4,validation,mpnn,sider8
0.5556390977443609,0.2344710762098411,5,validation,mpnn,sider8
0.7383603238866396,0.24395729118711473,6,validation,mpnn,sider8
0.6269126912691269,0.2657206864898347,7,validation,mpnn,sider8
0.7083333333333333,0.33586016163663696,8,validation,mpnn,sider8
0.667283950617284,0.18817207726291435,9,validation,mpnn,sider8
0.6579292267365662,0.21947629778819047,10,validation,mpnn,sider8
0.6758177570093458,0.21872107871389165,11,validation,mpnn,sider8
0.6796116504854368,0.3197212504860085,12,validation,mpnn,sider8
0.6813681368136814,0.2603710591460856,13,validation,mpnn,sider8
0.7058823529411765,0.2772586367400945,14,validation,mpnn,sider8
0.5882088208820883,0.28336196364356164,15,validation,mpnn,sider8
0.6223371880706026,0.2826921056599062,1,test,mpnn,sider8
0.5612794612794613,0.24424621713221276,2,test,mpnn,sider8
0.605457227138643,0.4824183256637964,3,test,mpnn,sider8
0.5406403940886699,0.15804382269140116,4,test,mpnn,sider8
0.6882352941176471,0.27749592059637,5,test,mpnn,sider8
0.45478374836173,0.18118390154952602,6,test,mpnn,sider8
0.5140485312899106,0.2345467764671632,7,test,mpnn,sider8
0.5855143031040779,0.2702666405091216,8,test,mpnn,sider8
0.5381150381150381,0.20297028853302326,9,test,mpnn,sider8
0.4585858585858586,0.1760441409086489,10,test,mpnn,sider8
0.5757575757575758,0.24299960725143505,11,test,mpnn,sider8
0.4889328063241106,0.1426621322258635,12,test,mpnn,sider8
0.5596837944664032,0.16643764291636298,13,test,mpnn,sider8
0.5372549019607842,0.14452070036940734,14,test,mpnn,sider8
0.530952380952381,0.23169492309387787,15,test,mpnn,sider8
