roc_auc,prc_auc,split,set
1.0,1.0,1,train
0.9712840955228288,0.4484958690210135,2,train
0.9791074089123663,0.5110452729410712,3,train
0.993743771453881,0.7348467898241593,4,train
0.9958215010141988,0.7472804679849925,5,train
0.9997798997697412,0.9693994097412711,6,train
0.993234302300764,0.6753687580484203,7,train
0.9993711967545639,0.9503542214794152,8,train
0.9380651828885689,0.3604428699376932,9,train
0.9990822555171383,0.8734358328509095,10,train
0.9973523500309215,0.7980726795397555,11,train
0.9831879348709074,0.6490342454972271,12,train
1.0,0.9999999999999999,13,train
0.9947587937843724,0.6810367576559602,14,train
0.977819376258256,0.4210558794624294,15,train
0.7883211678832115,0.04032411051056303,1,validation
0.9642857142857142,0.28293650793650793,2,validation
0.9072727272727273,0.5142416545718432,3,validation
0.9927007299270073,0.5992063492063492,4,validation
0.5559610705596106,0.048834033698264334,5,validation
0.9710144927536231,0.05555555555555555,6,validation
0.9781818181818182,0.554945054945055,7,validation
0.9610705596107056,0.11822991822991821,8,validation
0.9036363636363637,0.03354341736694678,9,validation
0.8795620437956204,0.6748689574839837,10,validation
0.9487179487179487,0.21263238573021181,11,validation
1.0,1.0,12,validation
1.0,1.0,13,validation
0.9257907542579076,0.1115560583207642,14,validation
0.9093406593406592,0.529338836732788,15,validation
0.27704918032786885,0.004408343076900417,1,test
0.9311475409836065,0.14258028792912514,2,test
0.8770491803278689,0.07268141429100333,3,test
0.9177631578947368,0.09167755200774069,4,test
0.876158940397351,0.17462543480615772,5,test
0.7521929824561403,0.34879771075423244,6,test
0.8947619047619046,0.3876705596904682,7,test
0.8947019867549668,0.13871699200083787,8,test
0.8457095709570956,0.29135717669439093,9,test
0.9008859357696567,0.25888397697026017,10,test
0.9868421052631579,0.496031746031746,11,test
0.8795379537953796,0.3821179904407451,12,test
0.7442244224422443,0.08731364421019593,13,test
0.8278508771929824,0.19702233250620346,14,test
0.8137254901960784,0.008620689655172414,15,test
