roc_auc,prc_auc,split,set
0.9750172939548805,0.6847224490623576,1,train
0.9870971172488792,0.8637449813336995,2,train
0.9935188011257574,0.9175905016856721,3,train
0.9931506732765368,0.902045635647378,4,train
0.916616527781956,0.47818685876869377,5,train
0.9796832408623591,0.7834386943204555,6,train
0.9752813279580888,0.7156475164034086,7,train
0.9083249076060471,0.37141006178214564,8,train
0.9915176138450132,0.8744568823198798,9,train
0.9596193380582436,0.6381719959647802,10,train
0.9925711859979102,0.9658641301785449,11,train
0.979223506523232,0.7589366465079014,12,train
0.9623062577370353,0.6151569177030456,13,train
0.9719284737913911,0.699338931429065,14,train
0.9637348534707441,0.6319615778820822,15,train
0.8840006393350914,0.35471809464900655,1,validation
0.8577673325499413,0.40368717038983604,2,validation
0.8839564520212675,0.3431496697388077,3,validation
0.8314972330395574,0.37947045651047473,4,validation
0.8830978260869565,0.37391974023630314,5,validation
0.8938111830097892,0.5027597566414198,6,validation
0.8434223279584105,0.43767632641652976,7,validation
0.8569187449718424,0.2990216244511536,8,validation
0.8570955456201357,0.3388398916128543,9,validation
0.8365496292325562,0.2559636381096875,10,validation
0.8209070886695489,0.40877868547819174,11,validation
0.8530603448275862,0.32598614099503403,12,validation
0.8434544153882839,0.3767545234877664,13,validation
0.8300183854253719,0.310918009777755,14,validation
0.8638083910034602,0.32306051980164585,15,validation
0.8037067099567098,0.3255012365727549,1,test
0.8196608946608946,0.42834926905991,2,test
0.8445712148134293,0.47731815196924765,3,test
0.8729390681003585,0.4096767488824889,4,test
0.8652156628900814,0.24575817144197656,5,test
0.8800624157741684,0.33089754910505914,6,test
0.8266948406409579,0.3271682893123632,7,test
0.8077926062279491,0.2762241880074332,8,test
0.8790632286380468,0.48974240989732537,9,test
0.814265083440308,0.259000440008845,10,test
0.7002988748241912,0.21129389125956274,11,test
0.7599270978749806,0.18249824824398408,12,test
0.9061231185662142,0.40567559073010834,13,test
0.8153804724167115,0.31485210334774016,14,test
0.8360411854519829,0.377292179953384,15,test
