roc_auc,prc_auc,split,set
0.7680936278173873,0.43628879485188427,1,train
0.8441153826007654,0.5730188061631958,2,train
0.7938926483457281,0.5009372638040552,3,train
0.8250087891998312,0.56508484260008,4,train
0.8743482564336835,0.6509474268349591,5,train
0.7597119500360866,0.43879427218618094,6,train
0.7837275496357372,0.5049860837749618,7,train
0.8194274763614875,0.5015181311040776,8,train
0.7749178304019497,0.4564561037816664,9,train
0.8145211031969763,0.5485855952975751,10,train
0.7784774760199759,0.4797930723874566,11,train
0.7953922376720184,0.520272275659229,12,train
0.8413829981718464,0.5569190381464689,13,train
0.8295020272179542,0.5540842972544663,14,train
0.787687168103073,0.4718443710635656,15,train
0.8059004917076423,0.4953474971937376,1,validation
0.709016393442623,0.4108748639405038,2,validation
0.7866297468354431,0.5080027131623168,3,validation
0.71484375,0.378159544205555,4,validation
0.7847011681896242,0.5690069184641399,5,validation
0.778420952742456,0.4080743441323329,6,validation
0.7714707571159052,0.5008893310041792,7,validation
0.7735879803148323,0.39841755410341173,8,validation
0.7520381328073635,0.4490636351089627,9,validation
0.7172732067510549,0.4736511928239063,10,validation
0.7723907766990292,0.44166727336115474,11,validation
0.7866036800513225,0.44955995851075303,12,validation
0.7490110878034163,0.38586258853888744,13,validation
0.8210984393757503,0.5902136186094945,14,validation
0.7747173167323085,0.5479837101547204,15,validation
0.7121997500809922,0.38300859333729514,1,test
0.7661005191550305,0.44524078194373423,2,test
0.7724396008403361,0.5262353934992251,3,test
0.7137135614702154,0.36316311056003037,4,test
0.7419642134240143,0.45262192826010406,5,test
0.7591908569442031,0.44163214082106755,6,test
0.7736670570861129,0.40380870431206,7,test
0.7187632548275477,0.37868693945117093,8,test
0.7363548698167791,0.46368553264681295,9,test
0.744349703184026,0.4393998828514673,10,test
0.7720588235294118,0.4327438252030633,11,test
0.7241269841269841,0.3889433606515744,12,test
0.7243229727650408,0.45742526943764106,13,test
0.7492311958056059,0.43024969442152583,14,test
0.7852505076261983,0.5239864866893486,15,test
