roc_auc,prc_auc,split,set
0.7925536322207611,0.8698421456645503,1,train
0.9306586544126312,0.9674103704360775,2,train
0.8496396941525937,0.9256304660699824,3,train
0.6762693738829803,0.7959633136414868,4,train
0.8272849977200183,0.9101822593821965,5,train
0.816565070505288,0.8962250308636044,6,train
0.691812129502964,0.8110769091750165,7,train
0.863266757865937,0.9346493989552577,8,train
0.7417471540293693,0.8595702954039968,9,train
0.9331373435851047,0.9693974912912562,10,train
0.6794177374095407,0.8130260029650084,11,train
0.7480953354775138,0.8543492339928482,12,train
0.8919119790148645,0.9479720675832128,13,train
0.9470651702390354,0.9775067192957774,14,train
0.8639269406392693,0.9402368986759517,15,train
0.6680092059838894,0.7819838545935768,1,validation
0.6996904024767802,0.8384151943420632,2,validation
0.6363381858902575,0.7610488648177316,3,validation
0.6483343808925204,0.7720166177368128,4,validation
0.6569664902998236,0.7490629765172915,5,validation
0.6536248561565016,0.7461491142969428,6,validation
0.7010479867622724,0.7814200977700483,7,validation
0.6084302325581397,0.7360918711067606,8,validation
0.6920492721164613,0.7758235290333021,9,validation
0.6858974358974358,0.8513974060104688,10,validation
0.683224271267103,0.7950902435516745,11,validation
0.6964902186421175,0.7669902947939822,12,validation
0.6340996168582376,0.7912499931378749,13,validation
0.7258720930232558,0.842732361109813,14,validation
0.6485754985754986,0.7758078890501063,15,validation
0.5159642401021711,0.8260322557250291,1,test
0.6846153846153845,0.7889659587292659,2,test
0.688659793814433,0.8430531929743611,3,test
0.5153061224489796,0.6380985636639429,4,test
0.5940040650406505,0.7764844065699086,5,test
0.5386119257086999,0.7578181944063338,6,test
0.5885208452312964,0.8122145370906659,7,test
0.6154639175257732,0.7857455885286675,8,test
0.6144179894179894,0.6670833613790331,9,test
0.5418390804597701,0.6397771996808537,10,test
0.5658914728682171,0.6577571700271811,11,test
0.6278077268643306,0.7092300298528904,12,test
0.5862398471094123,0.7598561893529407,13,test
0.5687782805429864,0.6870431576223791,14,test
0.5976123595505618,0.726898925791645,15,test
