roc_auc,prc_auc,split,set,model,dataset
0.8586961904705306,0.4494302457469048,1,train,mpnn,tox212
0.8833895615199576,0.4239607889392808,2,train,mpnn,tox212
0.847511377722284,0.4367036329185951,3,train,mpnn,tox212
0.7836939785604305,0.20931446976208043,4,train,mpnn,tox212
0.9578829957039275,0.5531921416361086,5,train,mpnn,tox212
0.8698601349732449,0.4297593122922446,6,train,mpnn,tox212
0.8166219527445816,0.33676857612096595,7,train,mpnn,tox212
0.9562530922930542,0.6368530345274349,8,train,mpnn,tox212
0.8980558715236355,0.4382348992567779,9,train,mpnn,tox212
0.7853836967708111,0.40172294461457014,10,train,mpnn,tox212
0.9445776442706584,0.5349196784740329,11,train,mpnn,tox212
0.8705681121499165,0.4037166338476251,12,train,mpnn,tox212
0.8520702353152506,0.4914366382213018,13,train,mpnn,tox212
0.721279905589529,0.21325045633648237,14,train,mpnn,tox212
0.952090473917885,0.5048257508680869,15,train,mpnn,tox212
0.8777205040091638,0.3857917987046493,1,validation,mpnn,tox212
0.7919468101001045,0.3337555884571105,2,validation,mpnn,tox212
0.8850859532290536,0.451558890971389,3,validation,mpnn,tox212
0.8478137421919365,0.12704449533980788,4,validation,mpnn,tox212
0.9153657968313141,0.4566417578095024,5,validation,mpnn,tox212
0.8039089347079038,0.28284655724198043,6,validation,mpnn,tox212
0.8813593004769475,0.31555973593727454,7,validation,mpnn,tox212
0.9889183329318236,0.716391733710497,8,validation,mpnn,tox212
0.8545065084857473,0.5289106283712762,9,validation,mpnn,tox212
0.9183848797250859,0.5890939425872831,10,validation,mpnn,tox212
0.9417017476718968,0.5494717889628215,11,validation,mpnn,tox212
0.9595848595848596,0.7055971463205122,12,validation,mpnn,tox212
0.8850174216027875,0.3819505437038654,13,validation,mpnn,tox212
0.8310369833212472,0.2261548390580274,14,validation,mpnn,tox212
0.8902161547212741,0.5280793039448738,15,validation,mpnn,tox212
0.8153971581644538,0.5870652967259248,1,test,mpnn,tox212
0.82293829972533,0.4081641091858211,2,test,mpnn,tox212
0.8592048929663609,0.47910278455962285,3,test,mpnn,tox212
0.8415119363395225,0.2184657161715374,4,test,mpnn,tox212
0.8368606701940036,0.32356336285571974,5,test,mpnn,tox212
0.737062937062937,0.3053749839146465,6,test,mpnn,tox212
0.629056603773585,0.15637103814482742,7,test,mpnn,tox212
0.6622089800443458,0.34332086981625787,8,test,mpnn,tox212
0.9083592938733125,0.5054615717996386,9,test,mpnn,tox212
0.7886806596701649,0.40280049271367596,10,test,mpnn,tox212
0.8664943585665292,0.5171207591302357,11,test,mpnn,tox212
0.7185855263157894,0.19955146743695454,12,test,mpnn,tox212
0.8672021575984991,0.552859829455729,13,test,mpnn,tox212
0.8819847328244275,0.246046135555567,14,test,mpnn,tox212
0.8164880040837162,0.39067276368538584,15,test,mpnn,tox212
