roc_auc,prc_auc,split,set
0.9804011452100624,0.9924968373673171,1,train
0.7395616211745244,0.8895987778262346,2,train
0.6456960860298392,0.8220623283338064,3,train
0.742555055055055,0.8955187375271403,4,train
0.9821662947893425,0.9934078690430681,5,train
0.6806681507076883,0.854257754689673,6,train
0.9999350314488393,0.9999745873747625,7,train
0.8258707064406887,0.9237181609863708,8,train
0.9989665722748429,0.99961065291559,9,train
0.8593681841715826,0.9435390868646191,10,train
0.959714931224666,0.9836924799166737,11,train
0.8439052287581699,0.9387598038048163,12,train
0.9981328439545325,0.9993833558917147,13,train
0.9425709349458437,0.9788801451020518,14,train
0.8713422962100488,0.9435541777214549,15,train
0.6878434065934066,0.8701042339206145,1,validation
0.7111879321181647,0.8322273084159028,2,validation
0.6334610472541508,0.833927414462313,3,validation
0.6413874191651969,0.795680276921976,4,validation
0.6907814407814407,0.8350198680708718,5,validation
0.6938080495356036,0.842214366117209,6,validation
0.6871565934065934,0.8523481961429591,7,validation
0.7105263157894737,0.8974544546503176,8,validation
0.6461038961038962,0.8168951013852106,9,validation
0.6074862637362637,0.831420734372579,10,validation
0.7008547008547009,0.7919692896283427,11,validation
0.697979797979798,0.879081037602301,12,validation
0.6213942307692307,0.8104978830913065,13,validation
0.7542207792207793,0.8759056841040985,14,validation
0.7447811447811447,0.8823821991331349,15,validation
0.6698717948717949,0.8592454814953623,1,test
0.5568922305764411,0.7480023885302336,2,test
0.5407790626902009,0.7953685034753379,3,test
0.5139735772357723,0.705880400623489,4,test
0.6666666666666666,0.8463929335492386,5,test
0.582632360217714,0.7825154894256735,6,test
0.6085858585858586,0.8191186724851085,7,test
0.5999428897772702,0.82342046604503,8,test
0.6699669966996699,0.8522322970402937,9,test
0.6443298969072165,0.8109056825478214,10,test
0.6168866886688669,0.8326510182476614,11,test
0.5925257731958763,0.7593740317387536,12,test
0.5579439252336449,0.8205324913400657,13,test
0.5876731963688485,0.7499544615618214,14,test
0.5993589743589743,0.8137663797200015,15,test
