auc_roc,auc_prc,split,set
0.995348386795162,0.9056467309346218,1,train
0.9945450943422005,0.8875142452874065,2,train
0.9899775799684788,0.8179112079722257,3,train
0.9207470049330515,0.4744719265989029,4,train
0.9988572451346867,0.9761177229780059,5,train
0.957784297150813,0.5868634716142274,6,train
0.9369043564210964,0.5072724010401571,7,train
0.9248428617935042,0.5345638093802645,8,train
0.9850425598775806,0.7678006061178323,9,train
0.9986610169491525,0.9688545538755261,10,train
0.8867721637540498,0.409382446963721,11,train
0.999802279680595,0.9965166430513157,12,train
0.9965614093058798,0.9532341293145269,13,train
0.9950199969235501,0.9052421664789718,14,train
0.9960807631323206,0.9197168936144409,15,train
0.887218045112782,0.47086796862137903,1,validation
0.8582292232482346,0.31016656080445704,2,validation
0.8696498054474708,0.5272428292690727,3,validation
0.8986425339366516,0.6180041458302622,4,validation
0.9329168929929386,0.5046759944367998,5,validation
0.9055487556099551,0.5290254872629301,6,validation
0.9163752913752914,0.5418794072543256,7,validation
0.9437106918238994,0.6106253206246666,8,validation
0.8829440521455731,0.4580029088758862,9,validation
0.9289308176100629,0.49965732319066325,10,validation
0.9356060606060606,0.5302278299268305,11,validation
0.8740458015267175,0.3937973568517643,12,validation
0.9442049808429119,0.6893262045651529,13,validation
0.9559796437659033,0.4383386493080766,14,validation
0.9627477785372521,0.6590491379965064,15,validation
0.7925257731958762,0.38403888092204425,1,test
0.845360824742268,0.5862429796229289,2,test
0.9463414634146341,0.5672697982153158,3,test
0.835496957403651,0.2791342441792995,4,test
0.6841784989858012,0.184545343702316,5,test
0.8994845360824743,0.28471948144335757,6,test
0.8425158459288152,0.3230778213653231,7,test
0.8189368770764119,0.11652625670597216,8,test
0.9632731958762887,0.5642338516813127,9,test
0.7973630831643003,0.31881128818982685,10,test
0.8638523391812866,0.396260368982071,11,test
0.8807302231237323,0.4969717719500196,12,test
0.7819634703196348,0.39101888106065874,13,test
0.7287581699346405,0.3324790265809875,14,test
0.8222222222222223,0.2643449473419997,15,test
