roc_auc,prc_auc,split,set
0.9749495416701707,0.9977255244869578,1,train
0.9622193255403246,0.9965227992489049,2,train
0.7969909938049872,0.9743630609189152,3,train
0.9937963514318194,0.999454693504155,4,train
0.9210476161816777,0.9919118097783958,5,train
0.9160547302403754,0.9922871977844739,6,train
0.9847593714595341,0.9985237102016202,7,train
0.9257968127490043,0.9920122028757004,8,train
0.9981133693508276,0.9998339858585461,9,train
0.9449475065616799,0.9950213833295674,10,train
0.862942561601211,0.9858023596798047,11,train
0.9306663779570185,0.9930700449466953,12,train
0.7101817644451013,0.9590470887348225,13,train
0.7869740099009901,0.9735675006493085,14,train
0.992778649921507,0.9993537636287746,15,train
0.6409544950055494,0.8883251580684309,1,validation
0.8150442477876106,0.9788574244574199,2,validation
0.8521739130434782,0.9877035125109358,3,validation
0.8190690690690691,0.9723247801754824,4,validation
0.8555194805194805,0.9645308296894357,5,validation
0.7172897196261683,0.9298529867700372,6,validation
0.837087087087087,0.9772566455046486,7,validation
0.7508116883116883,0.9690793424634314,8,validation
0.9163961038961039,0.9908976622661589,9,validation
0.8557522123893806,0.984994748777567,10,validation
0.6534090909090908,0.9377254410140503,11,validation
0.7581775700934579,0.929750344355606,12,validation
0.7836956521739131,0.9817910376352494,13,validation
0.6715399610136452,0.959280302546457,14,validation
0.7951048951048952,0.9675879050847336,15,validation
0.5,0.9496541283666953,1,test
0.7131147540983607,0.9351766548531513,2,test
0.6265495867768596,0.9161827460471641,3,test
0.7598140495867769,0.9566697341737881,4,test
0.5729166666666666,0.9484246162681157,5,test
0.7148760330578512,0.9437915270635744,6,test
0.8346055979643766,0.986442056230939,7,test
0.772264631043257,0.980606200641124,8,test
0.5650826446280992,0.9148180902573955,9,test
0.72078501338091,0.9187533977852708,10,test
0.45354239256678286,0.8914747775541509,11,test
0.646,0.939123983113938,12,test
0.6086614173228346,0.9347033985475282,13,test
0.7125435540069687,0.9487805381149739,14,test
0.6628415300546449,0.9218826770731696,15,test
