roc_auc,prc_auc,split,set,model,dataset
0.6454145992767639,0.9325278023943082,1,train,mpnn,sider26
0.707039300898609,0.9650209861179275,2,train,mpnn,sider26
0.7403784769721842,0.9667079061354087,3,train,mpnn,sider26
0.41504170161215165,0.8905129841990915,4,train,mpnn,sider26
0.6953585461689588,0.9535240864971571,5,train,mpnn,sider26
0.6256187895212286,0.9490869773261771,6,train,mpnn,sider26
0.6717371298652086,0.9483179533534812,7,train,mpnn,sider26
0.6998853612712161,0.9588452980910523,8,train,mpnn,sider26
0.7303566284496169,0.9665984703572867,9,train,mpnn,sider26
0.6344163246694027,0.937730702820749,10,train,mpnn,sider26
0.7338226872820033,0.9493030601309854,11,train,mpnn,sider26
0.6591411412752277,0.9525459186075964,12,train,mpnn,sider26
0.7428040244969378,0.9642287808913554,13,train,mpnn,sider26
0.6538189694482445,0.9388620906916072,14,train,mpnn,sider26
0.6131782945736435,0.9343020863539137,15,train,mpnn,sider26
0.7147147147147147,0.9507938579422994,1,validation,mpnn,sider26
0.624384236453202,0.9598006821911729,2,validation,mpnn,sider26
0.8027522935779816,0.9687202182929036,3,validation,mpnn,sider26
0.6218872870249017,0.9036375019441516,4,validation,mpnn,sider26
0.7836257309941521,0.9791235835647395,5,validation,mpnn,sider26
0.7684466019417476,0.9167854205120773,6,validation,mpnn,sider26
0.6655844155844155,0.9478082968766515,7,validation,mpnn,sider26
0.7982456140350878,0.9813041480588505,8,validation,mpnn,sider26
0.6972477064220184,0.9195036163477714,9,validation,mpnn,sider26
0.646551724137931,0.9480059323907057,10,validation,mpnn,sider26
0.6016949152542374,0.9755203530002047,11,validation,mpnn,sider26
0.6695906432748537,0.9581708551494045,12,validation,mpnn,sider26
0.7973451327433627,0.9780529735547205,13,validation,mpnn,sider26
0.6501501501501502,0.944562386963206,14,validation,mpnn,sider26
0.6550324675324676,0.9233140392607763,15,validation,mpnn,sider26
0.6368159203980099,0.9793393733526542,1,test,mpnn,sider26
0.5905441570026763,0.9073164753602342,2,test,mpnn,sider26
0.5078125,0.9134472019834254,3,test,mpnn,sider26
0.3650793650793651,0.8696554176765416,4,test,mpnn,sider26
0.5846666666666667,0.9249729371715617,5,test,mpnn,sider26
0.45251937984496127,0.9311347851716422,6,test,mpnn,sider26
0.5362637362637362,0.9583158738376221,7,test,mpnn,sider26
0.5395604395604395,0.9312712321729996,8,test,mpnn,sider26
0.6086614173228346,0.9451792959902467,9,test,mpnn,sider26
0.4994834710743802,0.867892995715746,10,test,mpnn,sider26
0.7282986111111112,0.9483003869681121,11,test,mpnn,sider26
0.6559999999999999,0.9381189893396294,12,test,mpnn,sider26
0.673611111111111,0.9667007912339994,13,test,mpnn,sider26
0.6948051948051948,0.9554076233158284,14,test,mpnn,sider26
0.6260000000000001,0.9458824568052953,15,test,mpnn,sider26
