roc_auc,prc_auc,split,set,model,dataset
0.9333452487339885,0.995163733189322,1,train,mpnn,clintox1
0.9597321251733016,0.9973068274795482,2,train,mpnn,clintox1
0.6582741341022451,0.9640929637977346,3,train,mpnn,clintox1
0.9255601158018347,0.9946715965434154,4,train,mpnn,clintox1
0.9358832290735777,0.9954410509440529,5,train,mpnn,clintox1
0.945179777992278,0.9961283810043587,6,train,mpnn,clintox1
0.9434081065813011,0.99610256134038,7,train,mpnn,clintox1
0.5991837033959404,0.961525427249754,8,train,mpnn,clintox1
0.6567760942760943,0.9689459650353073,9,train,mpnn,clintox1
0.8669239938695578,0.9893364966152352,10,train,mpnn,clintox1
0.871641346440274,0.9907515084846342,11,train,mpnn,clintox1
0.9850931328545781,0.9989343488488874,12,train,mpnn,clintox1
0.7518158783783782,0.9782934991726742,13,train,mpnn,clintox1
0.7317402514877861,0.9759976505139885,14,train,mpnn,clintox1
0.9729679452150356,0.9981133955315487,15,train,mpnn,clintox1
0.9761904761904762,0.9986342605866293,1,validation,mpnn,clintox1
0.9252032520325203,0.9935647837384035,2,validation,mpnn,clintox1
0.7979674796747968,0.9788106663571599,3,validation,mpnn,clintox1
0.9415,0.9962424276781099,4,validation,mpnn,clintox1
0.9325203252032521,0.9935506777519689,5,validation,mpnn,clintox1
0.905,0.9933706853705863,6,validation,mpnn,clintox1
0.8740157480314962,0.9934888900779791,7,validation,mpnn,clintox1
0.7396953405017921,0.9719606210526766,8,validation,mpnn,clintox1
0.8127240143369175,0.9849721770635234,9,validation,mpnn,clintox1
0.9795918367346939,0.9988321824147931,10,validation,mpnn,clintox1
0.742,0.9516746501832759,11,validation,mpnn,clintox1
0.9471326164874552,0.9960301056308557,12,validation,mpnn,clintox1
0.821138211382114,0.9831667999963206,13,validation,mpnn,clintox1
0.7789115646258504,0.9858461324191737,14,validation,mpnn,clintox1
0.9075,0.9934583653137099,15,validation,mpnn,clintox1
0.8526874585268746,0.9843660881126954,1,test,mpnn,clintox1
0.8951559389515594,0.9896406917599859,2,test,mpnn,clintox1
0.5944835680751175,0.966492886100577,3,test,mpnn,clintox1
0.8718750000000001,0.9921583840694643,4,test,mpnn,clintox1
0.8022321428571428,0.9856352693003927,5,test,mpnn,clintox1
0.8878566688785666,0.9894725620293359,6,test,mpnn,clintox1
0.8792302587923025,0.9897262399013391,7,test,mpnn,clintox1
0.5063039150630392,0.9348164545023705,8,test,mpnn,clintox1
0.5824142156862745,0.9208074511237881,9,test,mpnn,clintox1
0.9017223910840931,0.9938253397561921,10,test,mpnn,clintox1
0.7619565217391304,0.96939619681446,11,test,mpnn,clintox1
0.859375,0.994970702804134,12,test,mpnn,clintox1
0.7897681854516387,0.9850703998988808,13,test,mpnn,clintox1
0.639031339031339,0.9471366200589294,14,test,mpnn,clintox1
0.7517857142857143,0.9791441207558359,15,test,mpnn,clintox1
